id,type,sample,order,model,prompt,generation,tokens,log_probs
6_rat_know_doubt_ref,know_doubt,1,2,GPT-3,I know that Carla got a bird but I doubt she got a pet rat. The,I know that Carla got a bird but I doubt she got a pet rat. The way she talks about rats you'd think she hated them.,I| know| that| Car|la| got| a| bird| but| I| doubt| she| got| a| pet| rat|.| The| way| she| talks| about| rats| you|'d| think| she| hated| them|.| I| remember| her| telling,-4.26205|-2.3921041|-9.503843|-2.0712783|-6.0028844|-2.019376|-8.317984|-5.824039|-0.81628203|-6.204205|-1.2311734|-2.8632278|-1.3377726|-4.6988597|-3.5304372|-1.0714061|-3.978034|-4.501912|-0.97058916|-3.3646002|-0.55494225|-2.0291026|-2.901693|-0.7681452|-0.07127609|-1.2461064|-2.3706431|-0.15080401|-0.80263436|-1.9316703|-4.8332896|-1.5509305|-1.6034184
6_rat_know_doubt_ref,know_doubt,2,2,GPT-3,I know that Carla got a bird but I doubt she got a pet rat. The,I know that Carla got a bird but I doubt she got a pet rat. The rat kind of reminds me of the rat that I had as a pet when I was a kid.,I| know| that| Car|la| got| a| bird| but| I| doubt| she| got| a| pet| rat|.| The| rat| kind| of| reminds| me| of| the| rat| that| I| had| as| a| pet| when| I| was| a| kid|.| The| rat| was| pretty,-4.26205|-2.3921041|-9.503843|-2.0712783|-6.0028844|-2.019376|-8.317984|-5.824039|-0.81628203|-6.204205|-1.2311734|-2.8632278|-1.3377726|-4.6988597|-3.5304372|-1.0714061|-3.978034|-2.258477|-6.8910823|-0.025359463|-3.201012|-0.034550957|-0.031359736|-1.782646|-2.024707|-1.4185928|-2.4627812|-1.1314567|-2.061137|-0.022324879|-0.5884732|-0.8447079|-0.018750388|-0.025734534|-0.9670158|-0.65190786|-0.28233063|-2.7895272|-0.6706821|-1.1499667|-3.591373
6_rat_doubt_know_ref,doubt_know,1,1,GPT-3,I doubt that Carla got a pet rat but I know she got a bird. The,"I doubt that Carla got a pet rat but I know she got a bird. The bird was named for its color, Cuckoo.","I| doubt| that| Car|la| got| a| pet| rat| but| I| know| she| got| a| bird|.| The| bird| was| named| for| its| color|,| C|uck|oo|.| I| also| remember| Car|la",-8.073643|-1.9220345|-9.482356|-2.0166411|-5.572643|-2.4856002|-8.279712|-4.852574|-6.1556997|-1.5174178|-3.4662743|-1.2520809|-2.6026106|-0.77811015|-5.2905784|-1.0908273|-3.6258767|-1.5068696|-1.639421|-2.2311013|-6.7092423|-3.9162476|-1.6640725|-1.1592041|-5.643907|-1.474964|-0.027522625|-0.44157192|-2.275105|-4.457203|-2.2818742|-2.6008453|-0.0038162186
6_rat_doubt_know_ref,doubt_know,2,1,GPT-3,I doubt that Carla got a pet rat but I know she got a bird. The,I doubt that Carla got a pet rat but I know she got a bird. The bird got to go with her to school.,I| doubt| that| Car|la| got| a| pet| rat| but| I| know| she| got| a| bird|.| The| bird| got| to| go| with| her| to| school|.| I| don|'t| know| if| her| parents,-8.073643|-1.9220345|-9.482356|-2.0166411|-5.572643|-2.4856002|-8.279712|-4.852574|-6.1556997|-1.5174178|-3.4662743|-1.2520809|-2.6026106|-0.77811015|-5.2905784|-1.0908273|-3.6258767|-1.5068698|-3.7747538|-4.046799|-2.9266539|-3.569349|-0.61471313|-1.2161804|-1.9359777|-1.1558192|-1.7963481|-2.3255339|-0.40537357|-0.66588783|-1.2638991|-3.7351487|-1.6707342
6_rat_doubt_know_ref,doubt_know,1,2,GPT-3,I doubt that Carla got a bird but I know she got a pet rat. The,"I doubt that Carla got a bird but I know she got a pet rat. The rat was named for its color, Cinder.","I| doubt| that| Car|la| got| a| bird| but| I| know| she| got| a| pet| rat|.| The| rat| was| named| for| its| color|,| C|inder|.| It| was| also| nicknamed| Car|la",-8.073475|-1.9170748|-9.473618|-2.0242903|-5.5776243|-2.4846566|-8.848221|-6.5989327|-1.5152994|-3.1789286|-1.1901977|-1.4030849|-0.87146604|-6.652071|-3.3330748|-1.170658|-3.7618492|-1.8333777|-1.4027714|-2.0031037|-6.587617|-3.750363|-2.2755105|-1.0902923|-5.2920012|-2.4741282|-0.48950014|-2.4946706|-0.7481496|-3.9590247|-6.0886436|-4.6736784|-0.16917469
6_rat_doubt_know_ref,doubt_know,2,2,GPT-3,I doubt that Carla got a bird but I know she got a pet rat. The,I doubt that Carla got a bird but I know she got a pet rat. The rat got to go with her to school.,I| doubt| that| Car|la| got| a| bird| but| I| know| she| got| a| pet| rat|.| The| rat| got| to| go| with| her| to| school|.| I| don|'t| know| if| her| rat,-8.073475|-1.9170748|-9.473618|-2.0242903|-5.5776243|-2.4846566|-8.848221|-6.5989327|-1.5152994|-3.1789286|-1.1901977|-1.4030849|-0.87146604|-6.652071|-3.3330748|-1.170658|-3.7618492|-1.8333746|-4.0298734|-3.5706623|-2.794068|-2.7803893|-0.44913602|-1.1407368|-1.2973446|-1.287708|-1.8522961|-2.493124|-0.41974127|-0.7471372|-1.1591117|-3.8738348|-2.5834682
6_rat_affirmative_modal_ref,affirmative_modal,1,1,GPT-3,Carla got a pet rat but she wanted to get a bird. The,Carla got a pet rat but she wanted to get a bird. The rat died and Carla cried for days.,"Car|la| got| a| pet| rat| but| she| wanted| to| get| a| bird|.| The| rat| died| and| Car|la| cried| for| days|.|
|
|Dr|.| H|:| What",-4.7574377|-7.3367243|-2.6542842|-7.8860497|-4.0423617|-5.896837|-2.137692|-4.731603|-1.0332524|-2.203077|-1.3232884|-3.9915733|-1.1620464|-3.005905|-1.2136035|-1.9384156|-1.148907|-2.1576545|-0.0032079609|-3.937534|-2.0312788|-1.5158663|-0.3975307|-2.1919987|-0.0016927294|-6.6902013|-0.26010022|-5.1492057|-3.5092363|-2.1663775
6_rat_affirmative_modal_ref,affirmative_modal,2,1,GPT-3,Carla got a pet rat but she wanted to get a bird. The,"Carla got a pet rat but she wanted to get a bird. The pet store guy said, ""I've got the perfect bird.","Car|la| got| a| pet| rat| but| she| wanted| to| get| a| bird|.| The| pet| store| guy| said|,| ""|I|'ve| got| the| perfect| bird|.| It|'s| a",-4.7574377|-7.3367243|-2.6542842|-7.8860497|-4.0423617|-5.896837|-2.137692|-4.731603|-1.0332524|-2.203077|-1.3232884|-3.9915733|-1.1620464|-3.005905|-2.4916563|-0.47454974|-3.2643597|-1.2325151|-1.9299387|-0.5348019|-2.2795844|-2.1124141|-0.22326474|-2.332334|-0.349463|-0.30377695|-3.0659251|-1.0879562|-0.40224636|-1.0855988
6_rat_affirmative_modal_ref,affirmative_modal,1,2,GPT-3,Carla got a bird but she wanted to get a pet rat. The,Carla got a bird but she wanted to get a pet rat. The rat was too expensive for her so she just got a bird.,Car|la| got| a| bird| but| she| wanted| to| get| a| pet| rat|.| The| rat| was| too| expensive| for| her| so| she| just| got| a| bird|.| When| she| got,-4.75699|-7.3450785|-2.656831|-8.197959|-7.7511353|-2.4823253|-5.0952134|-1.9292345|-2.1573124|-1.049662|-5.2530684|-5.0234585|-1.0611287|-3.3708851|-1.5585216|-1.249498|-4.181325|-1.5062611|-2.451464|-0.40083987|-1.5304707|-0.27974364|-3.993019|-1.0458878|-0.5409652|-1.0049989|-0.49641412|-4.1946316|-0.8789347|-0.6746118
6_rat_affirmative_modal_ref,affirmative_modal,2,2,GPT-3,Carla got a bird but she wanted to get a pet rat. The,Carla got a bird but she wanted to get a pet rat. The rats would be in one cage and the birds in another.,"Car|la| got| a| bird| but| she| wanted| to| get| a| pet| rat|.| The| rats| would| be| in| one| cage| and| the| birds| in| another|.|
|
|bytes:\xe2\x80|bytes:\x9c",-4.75699|-7.3450785|-2.656831|-8.197959|-7.7511353|-2.4823253|-5.0952134|-1.9292345|-2.1573124|-1.049662|-5.2530684|-5.0234585|-1.0611287|-3.3708851|-4.189617|-4.3515587|-1.5734067|-2.8526504|-4.520398|-1.2592258|-0.828229|-0.33719692|-0.36512357|-0.52011585|-0.24171922|-0.5587342|-2.038769|-0.0016097999|-2.7669919|-0.2745062
6_rat_modal_affirmative_ref,modal_affirmative,1,1,GPT-3,Carla wanted to get a pet rat but she got a bird. The,Carla wanted to get a pet rat but she got a bird. The bird is a leucistic owl.,Car|la| wanted| to| get| a| pet| rat| but| she| got| a| bird|.| The| bird| is| a| le|uc|istic| owl|.,-4.7569904|-8.077745|-0.30113024|-3.6744087|-2.8356655|-5.637201|-5.5768433|-2.8920493|-2.6325|-4.1645613|-0.5388089|-5.6279254|-2.1930242|-3.1437047|-0.3354098|-2.060057|-2.167745|-8.160384|-1.8061832|-0.028280303|-5.944632|-0.82988334
6_rat_modal_affirmative_ref,modal_affirmative,2,1,GPT-3,Carla wanted to get a pet rat but she got a bird. The,Carla wanted to get a pet rat but she got a bird. The bird would not eat.,Car|la| wanted| to| get| a| pet| rat| but| she| got| a| bird|.| The| bird| would| not| eat|.| She| was| not,-4.7569904|-8.077745|-0.30113024|-3.6744087|-2.8356655|-5.637201|-5.5768433|-2.8920493|-2.6325|-4.1645613|-0.5388089|-5.6279254|-2.1930242|-3.1437047|-0.3354108|-5.011091|-1.2367911|-1.7227705|-1.6506773|-1.9766911|-2.9279253|-3.229774
6_rat_modal_affirmative_ref,modal_affirmative,1,2,GPT-3,Carla wanted to get a bird but she got a pet rat. The,Carla wanted to get a bird but she got a pet rat. The rat is named Ratty.,"Car|la| wanted| to| get| a| bird| but| she| got| a| pet| rat|.| The| rat| is| named| Rat|ty|.|
|
",-4.756754|-8.061046|-0.3015113|-3.6738322|-2.8282359|-6.842623|-5.2532096|-1.9447334|-4.4666934|-0.7957089|-5.1622562|-2.7639866|-2.4519968|-3.56069|-0.65489495|-1.979985|-2.6213384|-3.059853|-0.7268143|-0.5813382|-1.6840491|-0.011110428
6_rat_modal_affirmative_ref,modal_affirmative,2,2,GPT-3,Carla wanted to get a bird but she got a pet rat. The,Carla wanted to get a bird but she got a pet rat. The rat would climb onto her shoulder and nibble her ear.,Car|la| wanted| to| get| a| bird| but| she| got| a| pet| rat|.| The| rat| would| climb| onto| her| shoulder| and| nib|ble| her| ear|.| It| was| like| having,-4.756754|-8.061046|-0.3015113|-3.6738322|-2.8282359|-6.842623|-5.2532096|-1.9447334|-4.4666934|-0.7957089|-5.1622562|-2.7639866|-2.4519968|-3.56069|-0.65489495|-4.7173996|-4.1229434|-3.7453063|-0.33561072|-0.48211452|-0.47510055|-2.2702622|-0.004412449|-0.97832245|-0.64137995|-0.724265|-2.156565|-0.9679932|-3.4493046|-0.96407205
6_rat_managed_failed_ref,managed_failed,1,1,GPT-3,Carla managed to get a pet rat but failed to get a bird. The,Carla managed to get a pet rat but failed to get a bird. The only pet she could afford was a goldfish.,"Car|la| managed| to| get| a| pet| rat| but| failed| to| get| a| bird|.| The| only| pet| she| could| afford| was| a| gold|fish|.|
|
|Car|la| also| said",-4.756754|-10.335807|-0.38468504|-2.0829175|-2.2378032|-9.366993|-5.650026|-5.2725086|-5.8768415|-0.31854668|-1.3392164|-0.72169805|-4.8256845|-0.90970623|-3.0809855|-3.5057573|-2.0957665|-0.753826|-1.9514697|-2.438362|-0.31382403|-0.21553078|-1.9239163|-0.06214356|-0.66861695|-1.3649534|-0.0044532823|-2.6972673|-0.00865182|-4.433106|-3.623331
6_rat_managed_failed_ref,managed_failed,2,1,GPT-3,Carla managed to get a pet rat but failed to get a bird. The,"Carla managed to get a pet rat but failed to get a bird. The Spencers have one dog, two cats, a rabbit and a guinea pig.","Car|la| managed| to| get| a| pet| rat| but| failed| to| get| a| bird|.| The| Sp|encers| have| one| dog|,| two| cats|,| a| rabbit| and| a| gu|inea| pig|.|
|
|Cl|aud|ia| has| a",-4.756754|-10.335807|-0.38468504|-2.0829175|-2.2378032|-9.366993|-5.650026|-5.2725086|-5.8768415|-0.31854668|-1.3392164|-0.72169805|-4.8256845|-0.90970623|-3.0809855|-10.234748|-1.4908844|-2.7868648|-4.0994277|-2.5546148|-0.9801746|-1.8868359|-0.47027174|-0.5048042|-1.8719145|-1.8268454|-0.79700375|-0.6878414|-2.1308646|-0.0035775718|-0.012162766|-0.30643108|-1.0456032|-0.0024674125|-6.1933303|-2.2976196|-0.105415024|-2.047286|-1.0390887
6_rat_managed_failed_ref,managed_failed,1,2,GPT-3,Carla managed to get a bird but failed to get a pet rat. The,Carla managed to get a bird but failed to get a pet rat. The only pet she could afford for her school is a fish.,Car|la| managed| to| get| a| bird| but| failed| to| get| a| pet| rat|.| The| only| pet| she| could| afford| for| her| school| is| a| fish|.| When| she| got| home,-4.756505|-10.342141|-0.3801424|-2.0829642|-2.2358398|-8.776728|-7.778333|-5.104788|-0.2776112|-1.6613649|-1.101621|-10.030105|-5.8782988|-0.8397387|-3.0927641|-3.832397|-1.9059019|-1.4004561|-1.8755094|-2.3895624|-4.9728055|-1.1549523|-6.841395|-2.7296891|-0.22267796|-3.9493058|-0.58967227|-4.014438|-0.80846876|-1.8719851|-0.5406058
6_rat_managed_failed_ref,managed_failed,2,2,GPT-3,Carla managed to get a bird but failed to get a pet rat. The,"Carla managed to get a bird but failed to get a pet rat. The Spencers have one rat in their house, Rose.","Car|la| managed| to| get| a| bird| but| failed| to| get| a| pet| rat|.| The| Sp|encers| have| one| rat| in| their| house|,| Rose|.|
|
|bytes:\xe2\x80|bytes:\x9c|I",-4.756505|-10.342141|-0.3801424|-2.0829642|-2.2358398|-8.776728|-7.778333|-5.104788|-0.2776112|-1.6613649|-1.101621|-10.030105|-5.8782988|-0.8397387|-3.0927641|-9.639934|-2.357202|-3.350217|-3.5741508|-2.3979676|-3.4204674|-0.94573265|-1.4842551|-1.4296484|-8.523255|-2.0081518|-1.3927817|-0.0049244603|-3.8874366|-0.099846125|-1.3862604
6_rat_failed_managed_ref,failed_managed,1,1,GPT-3,Carla failed to get a pet rat but managed to get a bird. The,"Carla failed to get a pet rat but managed to get a bird. The bird died, and she immediately went out and bought another one.","Car|la| failed| to| get| a| pet| rat| but| managed| to| get| a| bird|.| The| bird| died|,| and| she| immediately| went| out| and| bought| another| one|.| That| also| died",-4.7563972|-11.138584|-0.23657465|-3.355784|-1.9497449|-9.88161|-7.173277|-4.7277007|-3.753936|-0.10153576|-0.9420056|-0.6002183|-5.2233896|-1.3942773|-2.620934|-0.7174183|-3.1992288|-2.8406827|-1.1570047|-1.4671813|-6.8872504|-2.493375|-0.6439184|-0.29736558|-0.86710024|-0.45168006|-0.7027472|-0.38913897|-3.6048741|-4.821246|-0.060999617
6_rat_failed_managed_ref,failed_managed,2,1,GPT-3,Carla failed to get a pet rat but managed to get a bird. The,Carla failed to get a pet rat but managed to get a bird. The Spruce Pets team was surprised with the bird's name.,"Car|la| failed| to| get| a| pet| rat| but| managed| to| get| a| bird|.| The| Sp|ruce| Pets| team| was| surprised| with| the| bird|'s| name|.|
|
|The| name",-4.7563972|-11.138584|-0.23657465|-3.355784|-1.9497449|-9.88161|-7.173277|-4.7277007|-3.753936|-0.10153576|-0.9420056|-0.6002183|-5.2233896|-1.3942773|-2.620934|-9.996381|-3.1078856|-0.7086518|-2.6818807|-3.5745776|-3.7794251|-4.247819|-1.2599823|-2.5017493|-1.2370718|-3.0979574|-1.4102029|-0.9045804|-0.0013693542|-3.0590758|-3.6924021
6_rat_failed_managed_ref,failed_managed,1,2,GPT-3,Carla failed to get a bird but managed to get a pet rat. The,"Carla failed to get a bird but managed to get a pet rat. The rat died, but not before its glowing body could be brought to a zoo in Cologne, where it was examined.","Car|la| failed| to| get| a| bird| but| managed| to| get| a| pet| rat|.| The| rat| died|,| but| not| before| its| glowing| body| could| be| brought| to| a| zoo| in| Cologne|,| where| it| was| examined|.| The",-4.7538123|-11.156121|-0.23626646|-3.3573468|-1.9527334|-9.772817|-5.151345|-4.286708|-0.41958636|-1.5963163|-0.91858864|-9.684898|-3.419468|-1.5238843|-3.1358547|-1.122812|-3.5269265|-2.9128518|-1.5110492|-2.1151948|-0.16195998|-5.391526|-9.146704|-3.9107637|-3.6248987|-0.80506533|-4.353991|-0.99369484|-2.0317838|-5.6310043|-1.7426907|-7.2837124|-0.87735605|-1.3547716|-0.9478292|-0.55391765|-2.3196852|-2.4657867|-1.4124995
6_rat_failed_managed_ref,failed_managed,2,2,GPT-3,Carla failed to get a bird but managed to get a pet rat. The,Carla failed to get a bird but managed to get a pet rat. The poison used to kill the rats can be used to make Cyanide Capsules.,Car|la| failed| to| get| a| bird| but| managed| to| get| a| pet| rat|.| The| poison| used| to| kill| the| rats| can| be| used| to| make| Cyan|ide| Caps|ules|.,-4.7538123|-11.156121|-0.23626646|-3.3573468|-1.9527334|-9.772817|-5.151345|-4.286708|-0.41958636|-1.5963163|-0.91858864|-9.684898|-3.419468|-1.5238843|-3.1358547|-8.759784|-2.6797197|-0.7200053|-0.21499293|-0.57948595|-1.3671958|-4.1788926|-1.2154415|-1.8564903|-0.6249209|-1.7144419|-6.812533|-0.037515976|-4.362567|-0.26716834|-0.6564235
7_beer_affirmative_negation_ref,affirmative_negation,1,1,GPT-3,Sam ordered a beer at the bar but he didn't order a cocktail. The,Sam ordered a beer at the bar but he didn't order a cocktail. The bartender reached under the counter and opened a bottle of whiskey.,"Sam| ordered| a| beer| at| the| bar| but| he| didn|'t| order| a| cocktail|.| The| bartender| reached| under| the| counter| and| opened| a| bottle| of| whiskey|.|
|
|""|Just",-9.450918|-1.3197079|-3.2087815|-3.7580209|-0.13453895|-0.24583927|-6.0719457|-2.920178|-1.2768725|-0.26645115|-5.4075656|-1.7099128|-5.5395517|-0.7590672|-3.0687683|-1.2945709|-6.737552|-1.6455802|-0.021329999|-0.8814388|-0.33490574|-5.1114902|-0.22875024|-0.9998505|-0.1940462|-2.396945|-0.6125861|-1.7922944|-0.0012925398|-0.36188224|-4.65211
7_beer_affirmative_negation_ref,affirmative_negation,2,1,GPT-3,Sam ordered a beer at the bar but he didn't order a cocktail. The,Sam ordered a beer at the bar but he didn't order a cocktail. The waitress looked at him as if he were a little slow.,"Sam| ordered| a| beer| at| the| bar| but| he| didn|'t| order| a| cocktail|.| The| waitress| looked| at| him| as| if| he| were| a| little| slow|.|
|
|""|Do",-9.450918|-1.3197079|-3.2087815|-3.7580209|-0.13453895|-0.24583927|-6.0719457|-2.920178|-1.2768725|-0.26645115|-5.4075656|-1.7099128|-5.5395517|-0.7590672|-3.0687683|-3.597473|-3.0367272|-0.55332345|-0.38213882|-2.369907|-0.2798189|-0.40395516|-1.0801781|-1.5313455|-3.5006335|-3.0783935|-0.60662|-1.1721355|-0.00078036316|-0.4384592|-3.1707368
7_beer_affirmative_negation_ref,affirmative_negation,1,2,GPT-3,Sam ordered a cocktail at the bar but he didn't order a beer. The,Sam ordered a cocktail at the bar but he didn't order a beer. The bartender reached under the counter and opened a bottle of Newcastle.,"Sam| ordered| a| cocktail| at| the| bar| but| he| didn|'t| order| a| beer|.| The| bartender| reached| under| the| counter| and| opened| a| bottle| of| Newcastle|.|
|
|""|No",-9.451731|-1.3189576|-6.8084455|-3.003214|-0.13975355|-0.25276744|-5.8278785|-3.1170788|-1.605816|-0.28800082|-4.8318257|-1.6070052|-3.1676137|-0.6229132|-3.1825006|-1.1103977|-6.984873|-1.4936477|-0.018130256|-1.0422204|-0.37491617|-4.7340107|-0.22347178|-1.4725084|-0.19852348|-4.8185763|-1.4283353|-1.644478|-0.0019251318|-0.43497166|-3.668261
7_beer_affirmative_negation_ref,affirmative_negation,2,2,GPT-3,Sam ordered a cocktail at the bar but he didn't order a beer. The,Sam ordered a cocktail at the bar but he didn't order a beer. The waitress came by and she was very attractive.,"Sam| ordered| a| cocktail| at| the| bar| but| he| didn|'t| order| a| beer|.| The| waitress| came| by| and| she| was| very| attractive|.| She| had| long|,| dark| brown| hair",-9.451731|-1.3189576|-6.8084455|-3.003214|-0.13975355|-0.25276744|-5.8278785|-3.1170788|-1.605816|-0.28800082|-4.8318257|-1.6070052|-3.1676137|-0.6229132|-3.1825006|-3.5047424|-2.3981352|-1.9447044|-0.7655515|-4.168601|-1.3294911|-2.3869355|-2.6422548|-0.481573|-0.95936847|-1.3954126|-1.4953274|-2.6670635|-1.6405237|-2.2037172|-0.039119303
