id,sentence,type,expected,order,tokens,log_probs
3_bear_failed_managed_nonref,Carol failed to see a bear at the zoo but managed to see a monkey. The monkey that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,0,1,Car|ol|##failed|##to|##see|##a|##bear|##at|##the|##zoo|##but|##managed|##to|##see|##a|##monkey|.|##The|##monkey|##that|##was|##supposed|##to|##be|##in|##the|##zoo|##had|##been|##on|##loan|##to|##another|##zoo|.|<|endoftext|>,-7.2591357|-10.715981|-10.848519|-9.719873|-11.135305|-10.622499|-7.057646|-9.002968|-8.833882|-9.246958|-9.532077|-12.606484|-9.809734|-11.745797|-8.576364|-6.188206|-10.377937|-11.3861885|-8.514181|-8.485668|-7.672328|-14.195796|-10.684223|-8.181286|-8.587792|-9.012909|-7.5118375|-6.3249674|-9.294438|-9.334724|-12.550113|-9.917701|-11.928509|-11.543074|-9.844659|-11.686419
3_bear_failed_managed_ref,Carol failed to see a monkey at the zoo but managed to see a bear. The bear was much taller than she expected.,failed_managed,1,2,Car|ol|##failed|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##managed|##to|##see|##a|##bear|.|##The|##bear|##was|##much|##taller|##than|##she|##expected|.|<|endoftext|>,-7.2591357|-10.715981|-10.848519|-9.719873|-11.135305|-10.622499|-6.428386|-8.992121|-8.839297|-9.902055|-9.434874|-12.806226|-9.614434|-11.541066|-8.638635|-7.553487|-10.19242|-11.097422|-8.568948|-8.966999|-6.438309|-12.542536|-11.557499|-9.284023|-13.973443|-10.492652|-11.673862
3_bear_failed_managed_ref,Carol failed to see a monkey at the zoo but managed to see a bear. The monkey was much taller than she expected.,failed_managed,0,2,Car|ol|##failed|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##managed|##to|##see|##a|##bear|.|##The|##monkey|##was|##much|##taller|##than|##she|##expected|.|<|endoftext|>,-7.2591357|-10.715981|-10.848519|-9.719873|-11.135305|-10.622499|-6.428386|-8.992121|-8.839297|-9.902055|-9.434874|-12.806226|-9.614434|-11.541066|-8.638635|-7.553487|-10.19242|-11.097422|-8.054045|-8.772636|-6.683861|-12.491915|-11.578268|-9.355603|-14.152384|-10.4429|-11.639326
3_bear_failed_managed_nonref,Carol failed to see a monkey at the zoo but managed to see a bear. The monkey that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,1,2,Car|ol|##failed|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##managed|##to|##see|##a|##bear|.|##The|##monkey|##that|##was|##supposed|##to|##be|##in|##the|##zoo|##had|##been|##on|##loan|##to|##another|##zoo|.|<|endoftext|>,-7.2591357|-10.715981|-10.848519|-9.719873|-11.135305|-10.622499|-6.428386|-8.992121|-8.839297|-9.902055|-9.434874|-12.806226|-9.614434|-11.541066|-8.638635|-7.553487|-10.19242|-11.097422|-8.054045|-8.522976|-8.280953|-13.854008|-10.649092|-8.647759|-8.626613|-9.2237215|-8.72352|-6.317744|-9.104177|-9.43465|-12.62057|-9.904793|-11.742056|-11.6216955|-9.733074|-11.681742
3_bear_failed_managed_nonref,Carol failed to see a monkey at the zoo but managed to see a bear. The bear that was supposed to be in the zoo had been on loan to another zoo.,failed_managed,0,2,Car|ol|##failed|##to|##see|##a|##monkey|##at|##the|##zoo|##but|##managed|##to|##see|##a|##bear|.|##The|##bear|##that|##was|##supposed|##to|##be|##in|##the|##zoo|##had|##been|##on|##loan|##to|##another|##zoo|.|<|endoftext|>,-7.2591357|-10.715981|-10.848519|-9.719873|-11.135305|-10.622499|-6.428386|-8.992121|-8.839297|-9.902055|-9.434874|-12.806226|-9.614434|-11.541066|-8.638635|-7.553487|-10.19242|-11.097422|-8.568948|-8.272966|-7.532226|-13.781417|-10.46362|-8.537254|-8.511731|-9.169594|-8.294331|-6.3145456|-9.083031|-9.268741|-12.485257|-9.920825|-11.729494|-12.022321|-9.7284565|-11.664546
4_book_affirmative_negation_ref,Susan published a book but she didn't publish an article in the New Yorker. Her book was translated into several languages.,affirmative_negation,1,1,Susan|##published|##a|##book|##but|##she|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|.|##Her|##book|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-13.887775|-10.103584|-9.078136|-9.599018|-9.502119|-9.372969|-16.407143|-11.36987|-12.94305|-8.857563|-10.502436|-8.528152|-9.198836|-9.606376|-14.776438|-10.349432|-12.162289|-8.735046|-8.877899|-13.036577|-10.837732|-11.066467|-15.225801|-11.159576|-11.502397
4_book_affirmative_negation_ref,Susan published a book but she didn't publish an article in the New Yorker. Her article was translated into several languages.,affirmative_negation,0,1,Susan|##published|##a|##book|##but|##she|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|.|##Her|##article|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-13.887775|-10.103584|-9.078136|-9.599018|-9.502119|-9.372969|-16.407143|-11.36987|-12.94305|-8.857563|-10.502436|-8.528152|-9.198836|-9.606376|-14.776438|-10.349432|-12.162289|-10.231512|-9.252085|-13.4604645|-11.057606|-11.442747|-15.388754|-11.01903|-11.493782
4_book_affirmative_negation_nonref,Susan published a book but she didn't publish an article in the New Yorker. The article that she was planning to write would have been about unions.,affirmative_negation,1,1,Susan|##published|##a|##book|##but|##she|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|.|##The|##article|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-13.887775|-10.103584|-9.078136|-9.599018|-9.502119|-9.372969|-16.407143|-11.36987|-12.94305|-8.857563|-10.502436|-8.528152|-9.198836|-9.606376|-14.776438|-10.349432|-9.034185|-10.088374|-7.1935625|-10.436609|-9.7116|-17.000257|-10.641206|-13.607256|-9.959084|-8.624495|-9.506025|-8.313015|-10.318752|-11.253885|-11.687472
4_book_affirmative_negation_nonref,Susan published a book but she didn't publish an article in the New Yorker. The book that she was planning to write would have been about unions.,affirmative_negation,0,1,Susan|##published|##a|##book|##but|##she|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|.|##The|##book|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-13.887775|-10.103584|-9.078136|-9.599018|-9.502119|-9.372969|-16.407143|-11.36987|-12.94305|-8.857563|-10.502436|-8.528152|-9.198836|-9.606376|-14.776438|-10.349432|-9.034185|-8.818487|-7.187168|-9.940689|-9.765198|-16.616959|-10.377595|-14.146802|-10.433247|-8.693502|-9.504446|-8.102665|-10.768553|-11.285177|-11.655457
4_book_affirmative_negation_ref,Susan published an article in the New Yorker but she didn't publish a book. Her article was translated into several languages.,affirmative_negation,1,2,Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##she|##didn|'t|##publish|##a|##book|.|##Her|##article|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-13.887775|-10.103584|-8.112598|-10.140481|-8.22364|-8.437131|-9.30476|-15.410206|-9.554793|-9.623193|-16.47528|-11.512136|-13.964577|-10.162135|-7.937236|-10.7432|-11.974|-9.842438|-8.914722|-13.560031|-10.960829|-11.530365|-15.561584|-11.062297|-11.630632
4_book_affirmative_negation_ref,Susan published an article in the New Yorker but she didn't publish a book. Her book was translated into several languages.,affirmative_negation,0,2,Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##she|##didn|'t|##publish|##a|##book|.|##Her|##book|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-13.887775|-10.103584|-8.112598|-10.140481|-8.22364|-8.437131|-9.30476|-15.410206|-9.554793|-9.623193|-16.47528|-11.512136|-13.964577|-10.162135|-7.937236|-10.7432|-11.974|-8.407547|-8.585824|-12.55566|-11.0077305|-11.028013|-15.037079|-11.02904|-11.554513
4_book_affirmative_negation_nonref,Susan published an article in the New Yorker but she didn't publish a book. The book that she was planning to write would have been about unions.,affirmative_negation,1,2,Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##she|##didn|'t|##publish|##a|##book|.|##The|##book|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-13.887775|-10.103584|-8.112598|-10.140481|-8.22364|-8.437131|-9.30476|-15.410206|-9.554793|-9.623193|-16.47528|-11.512136|-13.964577|-10.162135|-7.937236|-10.7432|-8.995849|-8.102098|-7.1756954|-9.822748|-9.571089|-16.131454|-9.888628|-14.3653755|-10.533985|-8.770129|-9.419935|-8.189276|-10.613453|-11.068939|-11.666613
4_book_affirmative_negation_nonref,Susan published an article in the New Yorker but she didn't publish a book. The article that she was planning to write would have been about unions.,affirmative_negation,0,2,Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##she|##didn|'t|##publish|##a|##book|.|##The|##article|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-13.887775|-10.103584|-8.112598|-10.140481|-8.22364|-8.437131|-9.30476|-15.410206|-9.554793|-9.623193|-16.47528|-11.512136|-13.964577|-10.162135|-7.937236|-10.7432|-8.995849|-9.937926|-7.556528|-10.373461|-9.782015|-16.757992|-10.050172|-13.826801|-10.180076|-8.363766|-9.39423|-8.117883|-10.441169|-11.324815|-11.751297
4_book_negation_affirmative_ref,Susan didn't publish a book but she published an article in the New Yorker. Her article was translated into several languages.,negation_affirmative,1,1,Susan|##didn|'t|##publish|##a|##book|##but|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##Her|##article|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-13.887775|-14.098407|-11.76476|-13.955581|-10.200769|-9.629206|-9.107502|-9.760108|-9.851238|-8.604235|-10.338361|-8.584851|-8.4553585|-9.294585|-15.069621|-10.636331|-12.4661|-10.561649|-9.487406|-13.431497|-10.953005|-11.341887|-15.924089|-10.868546|-11.820954
4_book_negation_affirmative_ref,Susan didn't publish a book but she published an article in the New Yorker. Her book was translated into several languages.,negation_affirmative,0,1,Susan|##didn|'t|##publish|##a|##book|##but|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##Her|##book|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-13.887775|-14.098407|-11.76476|-13.955581|-10.200769|-9.629206|-9.107502|-9.760108|-9.851238|-8.604235|-10.338361|-8.584851|-8.4553585|-9.294585|-15.069621|-10.636331|-12.4661|-8.898809|-8.803551|-13.171444|-11.032915|-11.186605|-16.039394|-10.821779|-11.670664
4_book_negation_affirmative_nonref,Susan didn't publish a book but she published an article in the New Yorker. The book that she was planning to write would have been about unions.,negation_affirmative,1,1,Susan|##didn|'t|##publish|##a|##book|##but|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##The|##book|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-13.887775|-14.098407|-11.76476|-13.955581|-10.200769|-9.629206|-9.107502|-9.760108|-9.851238|-8.604235|-10.338361|-8.584851|-8.4553585|-9.294585|-15.069621|-10.636331|-10.048499|-9.011502|-6.7581863|-9.534221|-9.633068|-16.313974|-10.579567|-14.488772|-10.56261|-9.378537|-9.914437|-8.537227|-10.711226|-11.091965|-11.761484
4_book_negation_affirmative_nonref,Susan didn't publish a book but she published an article in the New Yorker. The article that she was planning to write would have been about unions.,negation_affirmative,0,1,Susan|##didn|'t|##publish|##a|##book|##but|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##The|##article|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-13.887775|-14.098407|-11.76476|-13.955581|-10.200769|-9.629206|-9.107502|-9.760108|-9.851238|-8.604235|-10.338361|-8.584851|-8.4553585|-9.294585|-15.069621|-10.636331|-10.048499|-11.104346|-7.4174566|-10.242564|-9.56233|-16.465946|-9.938705|-13.863444|-9.717295|-8.879788|-9.86938|-8.438388|-10.285067|-11.395838|-11.898738
4_book_negation_affirmative_ref,Susan didn't publish an article in the New Yorker but she published a book. Her book was translated into several languages.,negation_affirmative,1,2,Susan|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|##but|##she|##published|##a|##book|.|##Her|##book|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-13.887775|-14.098407|-11.76476|-13.955581|-8.566807|-11.088789|-8.54668|-8.923107|-9.100725|-14.651514|-9.207319|-9.929287|-10.435006|-9.082334|-8.6841955|-10.426772|-10.706109|-9.778014|-9.181258|-13.057198|-10.78009|-10.85488|-15.420827|-10.888878|-11.741776
4_book_negation_affirmative_ref,Susan didn't publish an article in the New Yorker but she published a book. Her article was translated into several languages.,negation_affirmative,0,2,Susan|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|##but|##she|##published|##a|##book|.|##Her|##article|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-13.887775|-14.098407|-11.76476|-13.955581|-8.566807|-11.088789|-8.54668|-8.923107|-9.100725|-14.651514|-9.207319|-9.929287|-10.435006|-9.082334|-8.6841955|-10.426772|-10.706109|-10.758873|-9.078154|-13.836356|-10.792565|-11.48831|-15.8970375|-10.897076|-11.72419
4_book_negation_affirmative_nonref,Susan didn't publish an article in the New Yorker but she published a book. The article that she was planning to write would have been about unions.,negation_affirmative,1,2,Susan|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|##but|##she|##published|##a|##book|.|##The|##article|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-13.887775|-14.098407|-11.76476|-13.955581|-8.566807|-11.088789|-8.54668|-8.923107|-9.100725|-14.651514|-9.207319|-9.929287|-10.435006|-9.082334|-8.6841955|-10.426772|-7.5110984|-11.168425|-7.8035502|-9.948372|-9.767028|-17.065552|-10.406382|-14.234018|-10.040382|-9.065548|-9.828005|-8.676072|-10.119835|-11.395987|-11.860244
4_book_negation_affirmative_nonref,Susan didn't publish an article in the New Yorker but she published a book. The book that she was planning to write would have been about unions.,negation_affirmative,0,2,Susan|##didn|'t|##publish|##an|##article|##in|##the|##New|##Yorker|##but|##she|##published|##a|##book|.|##The|##book|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-13.887775|-14.098407|-11.76476|-13.955581|-8.566807|-11.088789|-8.54668|-8.923107|-9.100725|-14.651514|-9.207319|-9.929287|-10.435006|-9.082334|-8.6841955|-10.426772|-7.5110984|-10.365444|-7.7744474|-9.397626|-9.6293335|-16.391706|-9.97077|-14.458047|-10.076104|-9.163955|-10.039855|-8.48793|-10.476906|-11.060232|-11.806521
4_book_know_doubt_ref,I know that Susan published a book but I doubt that she published an article in the New Yorker. Her book was translated into several languages.,know_doubt,1,1,I|##know|##that|##Susan|##published|##a|##book|##but|##I|##doubt|##that|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##Her|##book|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.592804|-10.408434|-9.518698|-9.911673|-8.987799|-9.959335|-13.54504|-4.046071|-10.029502|-9.855428|-8.531792|-10.312291|-8.48712|-8.557953|-9.683761|-14.849939|-10.099023|-12.757885|-8.49261|-8.78094|-12.253383|-11.52151|-10.519714|-14.806147|-10.941589|-11.478915
4_book_know_doubt_ref,I know that Susan published a book but I doubt that she published an article in the New Yorker. Her article was translated into several languages.,know_doubt,0,1,I|##know|##that|##Susan|##published|##a|##book|##but|##I|##doubt|##that|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##Her|##article|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.592804|-10.408434|-9.518698|-9.911673|-8.987799|-9.959335|-13.54504|-4.046071|-10.029502|-9.855428|-8.531792|-10.312291|-8.48712|-8.557953|-9.683761|-14.849939|-10.099023|-12.757885|-9.652079|-9.168473|-12.322929|-11.513948|-10.818296|-14.695038|-10.728905|-11.485567
4_book_know_doubt_nonref,I know that Susan published a book but I doubt that she published an article in the New Yorker. The article that she was planning to write would have been about unions.,know_doubt,1,1,I|##know|##that|##Susan|##published|##a|##book|##but|##I|##doubt|##that|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##The|##article|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.592804|-10.408434|-9.518698|-9.911673|-8.987799|-9.959335|-13.54504|-4.046071|-10.029502|-9.855428|-8.531792|-10.312291|-8.48712|-8.557953|-9.683761|-14.849939|-10.099023|-9.28139|-9.570808|-6.9356894|-10.334255|-9.518394|-16.426949|-10.44998|-13.535772|-9.812805|-8.327564|-9.305785|-8.071454|-10.14703|-10.474046|-11.636887
4_book_know_doubt_nonref,I know that Susan published a book but I doubt that she published an article in the New Yorker. The book that she was planning to write would have been about unions.,know_doubt,0,1,I|##know|##that|##Susan|##published|##a|##book|##but|##I|##doubt|##that|##she|##published|##an|##article|##in|##the|##New|##Yorker|.|##The|##book|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.592804|-10.408434|-9.518698|-9.911673|-8.987799|-9.959335|-13.54504|-4.046071|-10.029502|-9.855428|-8.531792|-10.312291|-8.48712|-8.557953|-9.683761|-14.849939|-10.099023|-9.28139|-8.450482|-6.692084|-10.035448|-9.5204315|-16.110268|-10.418793|-13.883358|-10.295414|-8.613947|-9.201372|-8.111914|-10.577603|-10.603004|-11.615598
4_book_know_doubt_ref,I know that Susan published an article in the New Yorker but I doubt that she published a book. Her article was translated into several languages.,know_doubt,1,2,I|##know|##that|##Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##I|##doubt|##that|##she|##published|##a|##book|.|##Her|##article|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.592804|-10.408434|-8.942336|-10.812438|-8.4512615|-8.448751|-9.564279|-15.628879|-9.252176|-10.193106|-13.362537|-3.6986556|-9.983213|-10.435189|-9.337214|-7.5523024|-10.268384|-12.652862|-9.270936|-9.100052|-12.544576|-11.553551|-10.898054|-14.991264|-10.928228|-11.634053
4_book_know_doubt_ref,I know that Susan published an article in the New Yorker but I doubt that she published a book. Her book was translated into several languages.,know_doubt,0,2,I|##know|##that|##Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##I|##doubt|##that|##she|##published|##a|##book|.|##Her|##book|##was|##translated|##into|##several|##languages|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.592804|-10.408434|-8.942336|-10.812438|-8.4512615|-8.448751|-9.564279|-15.628879|-9.252176|-10.193106|-13.362537|-3.6986556|-9.983213|-10.435189|-9.337214|-7.5523024|-10.268384|-12.652862|-8.398777|-8.462645|-11.972424|-11.711251|-10.661071|-14.707293|-10.851497|-11.567205
4_book_know_doubt_nonref,I know that Susan published an article in the New Yorker but I doubt that she published a book. The book that she was planning to write would have been about unions.,know_doubt,1,2,I|##know|##that|##Susan|##published|##an|##article|##in|##the|##New|##Yorker|##but|##I|##doubt|##that|##she|##published|##a|##book|.|##The|##book|##that|##she|##was|##planning|##to|##write|##would|##have|##been|##about|##unions|.|<|endoftext|>,-8.60888|-11.017691|-5.189841|-6.592804|-10.408434|-8.942336|-10.812438|-8.4512615|-8.448751|-9.564279|-15.628879|-9.252176|-10.193106|-13.362537|-3.6986556|-9.983213|-10.435189|-9.337214|-7.5523024|-10.268384|-9.033432|-8.159562|-6.8737144|-9.946435|-9.419331|-15.715027|-10.214172|-13.8345375|-10.284004|-8.6997795|-9.113266|-8.337717|-10.525345|-10.520039|-11.671615
