pair_id,sentence,type,pronoun,preferred,noun,verb
0,James owned a dog and  ||| the dog  ||| had a long tail.,negation,0,1,dog,own
5327,James didn't steal a convertible and  ||| it  ||| was eco-friendly.,negation,1,0,convertible,steal
5328,Barbara stole a convertible and  ||| the convertible  ||| was expensive.,negation,0,1,convertible,steal
5328,Barbara didn't steal a convertible and  ||| the convertible  ||| was expensive.,negation,0,0,convertible,steal
5329,Barbara stole a convertible and  ||| it  ||| was expensive.,negation,1,1,convertible,steal
5329,Barbara didn't steal a convertible and  ||| it  ||| was expensive.,negation,1,0,convertible,steal
5330,Barbara stole a convertible and  ||| the convertible  ||| had a flat tire.,negation,0,1,convertible,steal
5330,Barbara didn't steal a convertible and  ||| the convertible  ||| had a flat tire.,negation,0,0,convertible,steal
5331,Barbara stole a convertible and  ||| it  ||| had a flat tire.,negation,1,1,convertible,steal
5331,Barbara didn't steal a convertible and  ||| it  ||| had a flat tire.,negation,1,0,convertible,steal
5332,Chris stole a convertible and  ||| the convertible  ||| could seat multiple people.,negation,0,1,convertible,steal
5332,Chris didn't steal a convertible and  ||| the convertible  ||| could seat multiple people.,negation,0,0,convertible,steal
5333,Chris stole a convertible and  ||| it  ||| could seat multiple people.,negation,1,1,convertible,steal
5333,Chris didn't steal a convertible and  ||| it  ||| could seat multiple people.,negation,1,0,convertible,steal
5334,Bob stole a convertible and  ||| the convertible  ||| required a special cable.,negation,0,1,convertible,steal
5334,Bob didn't steal a convertible and  ||| the convertible  ||| required a special cable.,negation,0,0,convertible,steal
5335,Bob stole a convertible and  ||| it  ||| required a special cable.,negation,1,1,convertible,steal
5335,Bob didn't steal a convertible and  ||| it  ||| required a special cable.,negation,1,0,convertible,steal
5336,Joseph stole a convertible and  ||| the convertible  ||| emitted lots of greenhouse gases.,negation,0,1,convertible,steal
5336,Joseph didn't steal a convertible and  ||| the convertible  ||| emitted lots of greenhouse gases.,negation,0,0,convertible,steal
5337,Joseph stole a convertible and  ||| it  ||| emitted lots of greenhouse gases.,negation,1,1,convertible,steal
5337,Joseph didn't steal a convertible and  ||| it  ||| emitted lots of greenhouse gases.,negation,1,0,convertible,steal
5338,Bob stole a convertible and  ||| the convertible  ||| made squeaky noises.,negation,0,1,convertible,steal
5338,Bob didn't steal a convertible and  ||| the convertible  ||| made squeaky noises.,negation,0,0,convertible,steal
5339,Bob stole a convertible and  ||| it  ||| made squeaky noises.,negation,1,1,convertible,steal
5339,Bob didn't steal a convertible and  ||| it  ||| made squeaky noises.,negation,1,0,convertible,steal
5340,Barbara donated a convertible and  ||| the convertible  ||| was blue.,negation,0,1,convertible,donate
5340,Barbara didn't donate a convertible and  ||| the convertible  ||| was blue.,negation,0,0,convertible,donate
5341,Barbara donated a convertible and  ||| it  ||| was blue.,negation,1,1,convertible,donate
5341,Barbara didn't donate a convertible and  ||| it  ||| was blue.,negation,1,0,convertible,donate
5342,Thomas donated a convertible and  ||| the convertible  ||| was fast.,negation,0,1,convertible,donate
5342,Thomas didn't donate a convertible and  ||| the convertible  ||| was fast.,negation,0,0,convertible,donate
5343,Thomas donated a convertible and  ||| it  ||| was fast.,negation,1,1,convertible,donate
5343,Thomas didn't donate a convertible and  ||| it  ||| was fast.,negation,1,0,convertible,donate
5344,Nancy donated a convertible and  ||| the convertible  ||| was slow.,negation,0,1,convertible,donate
5344,Nancy didn't donate a convertible and  ||| the convertible  ||| was slow.,negation,0,0,convertible,donate
5345,Nancy donated a convertible and  ||| it  ||| was slow.,negation,1,1,convertible,donate
5345,Nancy didn't donate a convertible and  ||| it  ||| was slow.,negation,1,0,convertible,donate
5346,Jennifer donated a convertible and  ||| the convertible  ||| was eco-friendly.,negation,0,1,convertible,donate
5346,Jennifer didn't donate a convertible and  ||| the convertible  ||| was eco-friendly.,negation,0,0,convertible,donate
5347,Jennifer donated a convertible and  ||| it  ||| was eco-friendly.,negation,1,1,convertible,donate
5347,Jennifer didn't donate a convertible and  ||| it  ||| was eco-friendly.,negation,1,0,convertible,donate
5348,Barbara donated a convertible and  ||| the convertible  ||| was expensive.,negation,0,1,convertible,donate
5348,Barbara didn't donate a convertible and  ||| the convertible  ||| was expensive.,negation,0,0,convertible,donate
5349,Barbara donated a convertible and  ||| it  ||| was expensive.,negation,1,1,convertible,donate
5349,Barbara didn't donate a convertible and  ||| it  ||| was expensive.,negation,1,0,convertible,donate
5350,Bob donated a convertible and  ||| the convertible  ||| had a flat tire.,negation,0,1,convertible,donate
5350,Bob didn't donate a convertible and  ||| the convertible  ||| had a flat tire.,negation,0,0,convertible,donate
5351,Bob donated a convertible and  ||| it  ||| had a flat tire.,negation,1,1,convertible,donate
5351,Bob didn't donate a convertible and  ||| it  ||| had a flat tire.,negation,1,0,convertible,donate
5352,Sarah donated a convertible and  ||| the convertible  ||| could seat multiple people.,negation,0,1,convertible,donate
5352,Sarah didn't donate a convertible and  ||| the convertible  ||| could seat multiple people.,negation,0,0,convertible,donate
5353,Sarah donated a convertible and  ||| it  ||| could seat multiple people.,negation,1,1,convertible,donate
5353,Sarah didn't donate a convertible and  ||| it  ||| could seat multiple people.,negation,1,0,convertible,donate
5354,Richard donated a convertible and  ||| the convertible  ||| required a special cable.,negation,0,1,convertible,donate
5354,Richard didn't donate a convertible and  ||| the convertible  ||| required a special cable.,negation,0,0,convertible,donate
5355,Richard donated a convertible and  ||| it  ||| required a special cable.,negation,1,1,convertible,donate
5355,Richard didn't donate a convertible and  ||| it  ||| required a special cable.,negation,1,0,convertible,donate
5356,Susan donated a convertible and  ||| the convertible  ||| emitted lots of greenhouse gases.,negation,0,1,convertible,donate
5356,Susan didn't donate a convertible and  ||| the convertible  ||| emitted lots of greenhouse gases.,negation,0,0,convertible,donate
5357,Susan donated a convertible and  ||| it  ||| emitted lots of greenhouse gases.,negation,1,1,convertible,donate
5357,Susan didn't donate a convertible and  ||| it  ||| emitted lots of greenhouse gases.,negation,1,0,convertible,donate
5358,Jennifer donated a convertible and  ||| the convertible  ||| made squeaky noises.,negation,0,1,convertible,donate
5358,Jennifer didn't donate a convertible and  ||| the convertible  ||| made squeaky noises.,negation,0,0,convertible,donate
5359,Jennifer donated a convertible and  ||| it  ||| made squeaky noises.,negation,1,1,convertible,donate
5359,Jennifer didn't donate a convertible and  ||| it  ||| made squeaky noises.,negation,1,0,convertible,donate
5360,Michael repaired a convertible and  ||| the convertible  ||| was blue.,negation,0,1,convertible,repair
5360,Michael didn't repair a convertible and  ||| the convertible  ||| was blue.,negation,0,0,convertible,repair
5361,Michael repaired a convertible and  ||| it  ||| was blue.,negation,1,1,convertible,repair
5361,Michael didn't repair a convertible and  ||| it  ||| was blue.,negation,1,0,convertible,repair
5362,David repaired a convertible and  ||| the convertible  ||| was fast.,negation,0,1,convertible,repair
5362,David didn't repair a convertible and  ||| the convertible  ||| was fast.,negation,0,0,convertible,repair
5363,David repaired a convertible and  ||| it  ||| was fast.,negation,1,1,convertible,repair
5363,David didn't repair a convertible and  ||| it  ||| was fast.,negation,1,0,convertible,repair
5364,Nancy repaired a convertible and  ||| the convertible  ||| was slow.,negation,0,1,convertible,repair
5364,Nancy didn't repair a convertible and  ||| the convertible  ||| was slow.,negation,0,0,convertible,repair
5365,Nancy repaired a convertible and  ||| it  ||| was slow.,negation,1,1,convertible,repair
5365,Nancy didn't repair a convertible and  ||| it  ||| was slow.,negation,1,0,convertible,repair
5366,Jessica repaired a convertible and  ||| the convertible  ||| was eco-friendly.,negation,0,1,convertible,repair
5366,Jessica didn't repair a convertible and  ||| the convertible  ||| was eco-friendly.,negation,0,0,convertible,repair
5367,Jessica repaired a convertible and  ||| it  ||| was eco-friendly.,negation,1,1,convertible,repair
5367,Jessica didn't repair a convertible and  ||| it  ||| was eco-friendly.,negation,1,0,convertible,repair
5368,Karen repaired a convertible and  ||| the convertible  ||| was expensive.,negation,0,1,convertible,repair
5368,Karen didn't repair a convertible and  ||| the convertible  ||| was expensive.,negation,0,0,convertible,repair
5369,Karen repaired a convertible and  ||| it  ||| was expensive.,negation,1,1,convertible,repair
5369,Karen didn't repair a convertible and  ||| it  ||| was expensive.,negation,1,0,convertible,repair
5370,David repaired a convertible and  ||| the convertible  ||| had a flat tire.,negation,0,1,convertible,repair
5370,David didn't repair a convertible and  ||| the convertible  ||| had a flat tire.,negation,0,0,convertible,repair
5371,David repaired a convertible and  ||| it  ||| had a flat tire.,negation,1,1,convertible,repair
5371,David didn't repair a convertible and  ||| it  ||| had a flat tire.,negation,1,0,convertible,repair
5372,Jessica repaired a convertible and  ||| the convertible  ||| could seat multiple people.,negation,0,1,convertible,repair
5372,Jessica didn't repair a convertible and  ||| the convertible  ||| could seat multiple people.,negation,0,0,convertible,repair
5373,Jessica repaired a convertible and  ||| it  ||| could seat multiple people.,negation,1,1,convertible,repair
5373,Jessica didn't repair a convertible and  ||| it  ||| could seat multiple people.,negation,1,0,convertible,repair
5374,Elizabeth repaired a convertible and  ||| the convertible  ||| required a special cable.,negation,0,1,convertible,repair
5374,Elizabeth didn't repair a convertible and  ||| the convertible  ||| required a special cable.,negation,0,0,convertible,repair
5375,Elizabeth repaired a convertible and  ||| it  ||| required a special cable.,negation,1,1,convertible,repair
5375,Elizabeth didn't repair a convertible and  ||| it  ||| required a special cable.,negation,1,0,convertible,repair
5376,Bob repaired a convertible and  ||| the convertible  ||| emitted lots of greenhouse gases.,negation,0,1,convertible,repair
5376,Bob didn't repair a convertible and  ||| the convertible  ||| emitted lots of greenhouse gases.,negation,0,0,convertible,repair
5377,Bob repaired a convertible and  ||| it  ||| emitted lots of greenhouse gases.,negation,1,1,convertible,repair
5377,Bob didn't repair a convertible and  ||| it  ||| emitted lots of greenhouse gases.,negation,1,0,convertible,repair
5378,Joseph repaired a convertible and  ||| the convertible  ||| made squeaky noises.,negation,0,1,convertible,repair
5378,Joseph didn't repair a convertible and  ||| the convertible  ||| made squeaky noises.,negation,0,0,convertible,repair
5379,Joseph repaired a convertible and  ||| it  ||| made squeaky noises.,negation,1,1,convertible,repair
5379,Joseph didn't repair a convertible and  ||| it  ||| made squeaky noises.,negation,1,0,convertible,repair
5380,Jessica ruined a convertible and  ||| the convertible  ||| was blue.,negation,0,1,convertible,ruin
5380,Jessica didn't ruin a convertible and  ||| the convertible  ||| was blue.,negation,0,0,convertible,ruin
5381,Jessica ruined a convertible and  ||| it  ||| was blue.,negation,1,1,convertible,ruin
5381,Jessica didn't ruin a convertible and  ||| it  ||| was blue.,negation,1,0,convertible,ruin
5382,Karen ruined a convertible and  ||| the convertible  ||| was fast.,negation,0,1,convertible,ruin
5382,Karen didn't ruin a convertible and  ||| the convertible  ||| was fast.,negation,0,0,convertible,ruin
5383,Karen ruined a convertible and  ||| it  ||| was fast.,negation,1,1,convertible,ruin
5383,Karen didn't ruin a convertible and  ||| it  ||| was fast.,negation,1,0,convertible,ruin
5384,Richard ruined a convertible and  ||| the convertible  ||| was slow.,negation,0,1,convertible,ruin
5384,Richard didn't ruin a convertible and  ||| the convertible  ||| was slow.,negation,0,0,convertible,ruin
5385,Richard ruined a convertible and  ||| it  ||| was slow.,negation,1,1,convertible,ruin
5385,Richard didn't ruin a convertible and  ||| it  ||| was slow.,negation,1,0,convertible,ruin
5386,Bill ruined a convertible and  ||| the convertible  ||| was eco-friendly.,negation,0,1,convertible,ruin
5386,Bill didn't ruin a convertible and  ||| the convertible  ||| was eco-friendly.,negation,0,0,convertible,ruin
5387,Bill ruined a convertible and  ||| it  ||| was eco-friendly.,negation,1,1,convertible,ruin
5387,Bill didn't ruin a convertible and  ||| it  ||| was eco-friendly.,negation,1,0,convertible,ruin
5388,Mary ruined a convertible and  ||| the convertible  ||| was expensive.,negation,0,1,convertible,ruin
