id,sent,expected,tokens,logprobs
5_shirt_failed_failed_pref,Mary failed to find a shirt at the store and Teresa failed to find a shirt at the store as well. The shirts look amazing.,0,Mary| failed| to| find| a| shirt| at| the| store| and| Teresa| failed| to| find| a| shirt| at| the| store| as| well|.| The| shirts| look| amazing|.,"[-12.394653, -0.5286021, -4.2677155, -1.3737261, -8.962902, -4.56408, -0.89559203, -2.384537, -2.3594313, -12.044406, -5.0924644, -0.030823654, -0.3437535, -0.548584, -1.5952502, -0.52205753, -0.23029482, -0.23207492, -4.222917, -0.042071987, -0.4997471, -3.1166565, -3.000145, -5.581423, -5.7106304, -2.2704735]"
6_rat_affirmative_negation_sref,Carla got a pet rat but Linda didn't get a pet rat. The rat is very noisy at night.,1,Car|la| got| a| pet| rat| but| Linda| didn|'t| get| a| pet| rat|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -7.6030555, -2.101035, -7.3561854, -3.7151341, -5.8041153, -10.406429, -2.7866533, -0.6121737, -2.8800857, -1.0099624, -0.28286752, -0.7484619, -1.3044151, -3.83263, -1.5687836, -1.8050547, -3.9025643, -6.081012, -3.3046827, -0.069687866, -1.0617632]"
6_rat_affirmative_negation_pref,Carla got a pet rat but Linda didn't get a pet rat. The rats are very noisy at night.,0,Car|la| got| a| pet| rat| but| Linda| didn|'t| get| a| pet| rat|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -7.6030555, -2.101035, -7.3561854, -3.7151341, -5.8041153, -10.406429, -2.7866533, -0.6121737, -2.8800857, -1.0099624, -0.28286752, -0.7484619, -1.3044151, -3.83263, -3.9908857, -1.5334734, -3.3409572, -6.0240083, -2.8277879, -0.08476577, -1.1923851]"
6_rat_two_negation_sref,Carla got two pet rats but Linda didn't get a pet rat. The rat is very noisy at night.,0,Car|la| got| two| pet| rats| but| Linda| didn|'t| get| a| pet| rat|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -7.6030555, -5.960911, -9.675262, -2.4543, -6.09856, -10.818683, -2.6372194, -0.6716137, -1.6906774, -2.6197991, -0.78897786, -0.7795122, -1.1942513, -3.8838742, -2.88879, -2.045149, -4.3207426, -5.6025, -3.333714, -0.092525005, -1.0062703]"
6_rat_two_negation_pref,Carla got two pet rats but Linda didn't get a pet rat. The rats are very noisy at night.,1,Car|la| got| two| pet| rats| but| Linda| didn|'t| get| a| pet| rat|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -7.6030555, -5.960911, -9.675262, -2.4543, -6.09856, -10.818683, -2.6372194, -0.6716137, -1.6906774, -2.6197991, -0.78897786, -0.7795122, -1.1942513, -3.8838742, -2.4477785, -1.4451023, -3.9943476, -5.244004, -2.7899098, -0.08223942, -1.1019269]"
6_rat_affirmative_affirmative_sref,Carla got a pet rat and Linda got a pet rat too. The rat is very noisy at night.,0,Car|la| got| a| pet| rat| and| Linda| got| a| pet| rat| too|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -7.6030555, -2.101035, -7.3561854, -3.7151341, -2.50039, -10.607119, -2.027468, -0.38787264, -1.2224071, -2.2833164, -3.2078867, -0.9614485, -3.7102926, -2.2192278, -2.121162, -3.1598873, -6.2028637, -3.200723, -0.10353198, -1.2193934]"
6_rat_affirmative_affirmative_pref,Carla got a pet rat and Linda got a pet rat too. The rats are very noisy at night.,1,Car|la| got| a| pet| rat| and| Linda| got| a| pet| rat| too|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -7.6030555, -2.101035, -7.3561854, -3.7151341, -2.50039, -10.607119, -2.027468, -0.38787264, -1.2224071, -2.2833164, -3.2078867, -0.9614485, -3.7102926, -1.2741337, -1.7174921, -3.2832842, -6.4150505, -2.9027066, -0.10579091, -1.2641333]"
6_rat_negation_affirmative_sref,Carla didn't get a pet rat but Linda got a pet rat. The rat is very noisy at night.,1,Car|la| didn|'t| get| a| pet| rat| but| Linda| got| a| pet| rat|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -8.060696, -0.8857933, -3.516476, -2.0064073, -7.877288, -6.104064, -3.9323056, -11.183846, -2.7016463, -0.7008877, -1.1181878, -1.0545604, -1.4519398, -3.966323, -1.276547, -1.4389166, -3.3987834, -6.962746, -3.2824564, -0.1510364, -1.2273244]"
6_rat_negation_affirmative_pref,Carla didn't get a pet rat but Linda got a pet rat. The rats are very noisy at night.,0,Car|la| didn|'t| get| a| pet| rat| but| Linda| got| a| pet| rat|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -8.060696, -0.8857933, -3.516476, -2.0064073, -7.877288, -6.104064, -3.9323056, -11.183846, -2.7016463, -0.7008877, -1.1181878, -1.0545604, -1.4519398, -3.966323, -3.822042, -1.1965789, -3.133598, -6.963947, -2.833313, -0.20682369, -1.3030609]"
6_rat_negation_two_sref,Carla didn't get a pet rat but Linda got two pet rats. The rat is very noisy at night.,0,Car|la| didn|'t| get| a| pet| rat| but| Linda| got| two| pet| rats|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -8.060696, -0.8857933, -3.516476, -2.0064073, -7.877288, -6.104064, -3.9323056, -11.183846, -2.7016463, -3.0953007, -2.720787, -0.29719645, -1.2980647, -3.6295462, -3.3014562, -2.1079912, -3.1400557, -7.2232013, -3.0930557, -0.149113, -1.2213634]"
6_rat_negation_two_pref,Carla didn't get a pet rat but Linda got two pet rats. The rats are very noisy at night.,1,Car|la| didn|'t| get| a| pet| rat| but| Linda| got| two| pet| rats|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -8.060696, -0.8857933, -3.516476, -2.0064073, -7.877288, -6.104064, -3.9323056, -11.183846, -2.7016463, -3.0953007, -2.720787, -0.29719645, -1.2980647, -3.6295462, -1.5131328, -0.86639476, -3.0975075, -7.0458517, -2.8940563, -0.17648044, -1.336387]"
6_rat_negation_negation_sref,Carla didn't get a pet rat and Linda didn't get a pet rat either. The rat is very noisy at night.,0,Car|la| didn|'t| get| a| pet| rat| and| Linda| didn|'t| get| a| pet| rat| either|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -8.060696, -0.8857933, -3.516476, -2.0064073, -7.877288, -6.104064, -3.9374526, -10.605266, -1.4473501, -0.007940548, -0.4671264, -0.27912816, -0.7921506, -1.767708, -3.0757341, -0.91146547, -4.196018, -2.900766, -2.1732993, -4.476693, -6.514802, -3.2129974, -0.12413543, -1.3071026]"
6_rat_negation_negation_pref,Carla didn't get a pet rat and Linda didn't get a pet rat either. The rats are very noisy at night.,0,Car|la| didn|'t| get| a| pet| rat| and| Linda| didn|'t| get| a| pet| rat| either|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -8.060696, -0.8857933, -3.516476, -2.0064073, -7.877288, -6.104064, -3.9374526, -10.605266, -1.4473501, -0.007940548, -0.4671264, -0.27912816, -0.7921506, -1.767708, -3.0757341, -0.91146547, -4.196018, -3.3585868, -1.6060759, -3.671966, -6.2425766, -2.9640708, -0.13750228, -1.3416915]"
6_rat_know_doubt_sref,I know that Carla got a pet rat but I doubt that Linda got a pet rat. The rat is very noisy at night.,1,I| know| that| Carla| got| a| pet| rat| but| I| doubt| that| Linda| got| a| pet| rat|.| The| rat| is| very| noisy| at| night|.,"[-3.9132206, -2.423523, -12.1911545, -6.0678782, -1.7613895, -8.107321, -3.7966266, -4.724516, -0.9453888, -6.0064917, -1.3707283, -9.379881, -2.1040359, -1.2853628, -0.4810852, -0.5607836, -1.2862537, -3.843885, -2.1905193, -2.090847, -3.9186518, -5.8657045, -3.04852, -0.117484726, -1.4206411]"
6_rat_know_doubt_pref,I know that Carla got a pet rat but I doubt that Linda got a pet rat. The rats are very noisy at night.,0,I| know| that| Carla| got| a| pet| rat| but| I| doubt| that| Linda| got| a| pet| rat|.| The| rats| are| very| noisy| at| night|.,"[-3.9132206, -2.423523, -12.1911545, -6.0678782, -1.7613895, -8.107321, -3.7966266, -4.724516, -0.9453888, -6.0064917, -1.3707283, -9.379881, -2.1040359, -1.2853628, -0.4810852, -0.5607836, -1.2862537, -3.843885, -3.3134947, -1.7045556, -2.4360101, -5.956847, -2.7422934, -0.09817728, -1.4489408]"
6_rat_two_doubt_sref,I know that Carla got two pet rats but I doubt that Linda got a pet rat. The rat is very noisy at night.,0,I| know| that| Carla| got| two| pet| rats| but| I| doubt| that| Linda| got| a| pet| rat|.| The| rat| is| very| noisy| at| night|.,"[-3.9132206, -2.423523, -12.1911545, -6.0678782, -6.063039, -9.714691, -2.5390394, -5.10787, -0.91509336, -6.124221, -1.2733333, -9.2571745, -2.0122366, -2.3364105, -1.3902718, -0.46019992, -1.2796619, -3.8903787, -2.8725746, -2.0968575, -3.6141057, -6.0688496, -3.256257, -0.1404894, -1.4187303]"
6_rat_two_doubt_pref,I know that Carla got two pet rats but I doubt that Linda got a pet rat. The rats are very noisy at night.,1,I| know| that| Carla| got| two| pet| rats| but| I| doubt| that| Linda| got| a| pet| rat|.| The| rats| are| very| noisy| at| night|.,"[-3.9132206, -2.423523, -12.1911545, -6.0678782, -6.063039, -9.714691, -2.5390394, -5.10787, -0.91509336, -6.124221, -1.2733333, -9.2571745, -2.0122366, -2.3364105, -1.3902718, -0.46019992, -1.2796619, -3.8903787, -3.0797842, -1.7565349, -2.615454, -5.7240477, -2.8611584, -0.10550175, -1.5373261]"
6_rat_know_know_sref,I know that Carla got a pet rat and I know that Linda got a pet rat as well. The rat is very noisy at night.,0,I| know| that| Carla| got| a| pet| rat| and| I| know| that| Linda| got| a| pet| rat| as| well|.| The| rat| is| very| noisy| at| night|.,"[-3.9132206, -2.423523, -12.1911545, -6.0678782, -1.7613895, -8.107321, -3.7966266, -2.402281, -1.904705, -2.5473976, -0.5158428, -8.160571, -1.3264699, -0.27838305, -0.89404285, -0.7342332, -3.913756, -0.03700604, -0.676464, -4.7330084, -2.0955868, -1.7485332, -3.25114, -7.710561, -3.2835755, -0.26627973, -1.3203629]"
6_rat_know_know_pref,I know that Carla got a pet rat and I know that Linda got a pet rat as well. The rats are very noisy at night.,1,I| know| that| Carla| got| a| pet| rat| and| I| know| that| Linda| got| a| pet| rat| as| well|.| The| rats| are| very| noisy| at| night|.,"[-3.9132206, -2.423523, -12.1911545, -6.0678782, -1.7613895, -8.107321, -3.7966266, -2.402281, -1.904705, -2.5473976, -0.5158428, -8.160571, -1.3264699, -0.27838305, -0.89404285, -0.7342332, -3.913756, -0.03700604, -0.676464, -4.7330084, -2.615323, -1.0200547, -2.6207178, -8.816472, -3.2118063, -0.30773538, -1.3186917]"
6_rat_doubt_know_sref,I doubt that Carla got a pet rat but I know that Linda got a pet rat. The rat is very noisy at night.,1,I| doubt| that| Carla| got| a| pet| rat| but| I| know| that| Linda| got| a| pet| rat|.| The| rat| is| very| noisy| at| night|.,"[-7.8072996, -1.8339221, -11.923063, -5.7937975, -2.2160642, -8.7354, -5.136068, -4.1646147, -1.2769817, -3.1729527, -1.4335014, -7.6747136, -2.0497608, -0.5518354, -1.0192134, -1.2204329, -1.2529515, -3.5595794, -0.9632121, -2.060716, -2.9992256, -7.6150146, -2.8858795, -0.16564484, -1.3725758]"
6_rat_doubt_know_pref,I doubt that Carla got a pet rat but I know that Linda got a pet rat. The rats are very noisy at night.,0,I| doubt| that| Carla| got| a| pet| rat| but| I| know| that| Linda| got| a| pet| rat|.| The| rats| are| very| noisy| at| night|.,"[-7.8072996, -1.8339221, -11.923063, -5.7937975, -2.2160642, -8.7354, -5.136068, -4.1646147, -1.2769817, -3.1729527, -1.4335014, -7.6747136, -2.0497608, -0.5518354, -1.0192134, -1.2204329, -1.2529515, -3.5595794, -3.699582, -1.3086661, -2.37721, -8.359292, -2.5331025, -0.1902032, -1.4248993]"
6_rat_doubt_two_sref,I doubt that Carla got a pet rat but I know that Linda got two pet rats. The rat is very noisy at night.,0,I| doubt| that| Carla| got| a| pet| rat| but| I| know| that| Linda| got| two| pet| rats|.| The| rat| is| very| noisy| at| night|.,"[-7.8072996, -1.8339221, -11.923063, -5.7937975, -2.2160642, -8.7354, -5.136068, -4.1646147, -1.2769817, -3.1729527, -1.4335014, -7.6747136, -2.0497608, -3.8664517, -2.304191, -0.23288867, -1.3617129, -3.4103286, -3.2424397, -2.3348787, -3.129524, -8.272486, -2.9228644, -0.19380488, -1.352961]"
6_rat_doubt_two_pref,I doubt that Carla got a pet rat but I know that Linda got two pet rats. The rats are very noisy at night.,1,I| doubt| that| Carla| got| a| pet| rat| but| I| know| that| Linda| got| two| pet| rats|.| The| rats| are| very| noisy| at| night|.,"[-7.8072996, -1.8339221, -11.923063, -5.7937975, -2.2160642, -8.7354, -5.136068, -4.1646147, -1.2769817, -3.1729527, -1.4335014, -7.6747136, -2.0497608, -3.8664517, -2.304191, -0.23288867, -1.3617129, -3.4103286, -1.302817, -1.6673281, -2.6006045, -7.8225346, -2.6802464, -0.17533818, -1.4123745]"
6_rat_doubt_doubt_sref,I doubt that Carla got a pet rat and I doubt that Linda got a pet rat as well. The rat is very noisy at night.,0,I| doubt| that| Carla| got| a| pet| rat| and| I| doubt| that| Linda| got| a| pet| rat| as| well|.| The| rat| is| very| noisy| at| night|.,"[-7.8072996, -1.8339221, -11.923063, -5.7937975, -2.2160642, -8.7354, -5.136068, -3.4729164, -3.1781898, -1.5216595, -0.4154485, -7.972113, -1.8442683, -0.49627924, -0.6406755, -0.6849618, -4.3986053, -0.30779427, -0.6750664, -3.5045924, -2.557725, -1.9832176, -4.5242596, -7.11413, -3.3411293, -0.12856254, -1.6891384]"
6_rat_doubt_doubt_pref,I doubt that Carla got a pet rat and I doubt that Linda got a pet rat as well. The rats are very noisy at night.,0,I| doubt| that| Carla| got| a| pet| rat| and| I| doubt| that| Linda| got| a| pet| rat| as| well|.| The| rats| are| very| noisy| at| night|.,"[-7.8072996, -1.8339221, -11.923063, -5.7937975, -2.2160642, -8.7354, -5.136068, -3.4729164, -3.1781898, -1.5216595, -0.4154485, -7.972113, -1.8442683, -0.49627924, -0.6406755, -0.6849618, -4.3986053, -0.30779427, -0.6750664, -3.5045924, -3.002822, -1.6724656, -3.5429096, -6.2697725, -2.889522, -0.088428825, -1.765947]"
6_rat_managed_failed_sref,Carla managed to get a pet rat but Linda failed to get a pet rat. The rat is very noisy at night.,1,Car|la| managed| to| get| a| pet| rat| but| Linda| failed| to| get| a| pet| rat|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -10.622589, -0.27883884, -1.9070197, -1.9226749, -8.4218025, -4.472593, -5.380581, -10.228288, -6.2876587, -0.82698923, -1.182549, -1.0680234, -0.9868645, -2.5758069, -1.2235779, -3.0816708, -2.44585, -2.5520017, -3.5806477, -5.742986, -2.8627129, -0.09309093, -1.3382944]"
6_rat_managed_failed_pref,Carla managed to get a pet rat but Linda failed to get a pet rat. The rats are very noisy at night.,0,Car|la| managed| to| get| a| pet| rat| but| Linda| failed| to| get| a| pet| rat|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -10.622589, -0.27883884, -1.9070197, -1.9226749, -8.4218025, -4.472593, -5.380581, -10.228288, -6.2876587, -0.82698923, -1.182549, -1.0680234, -0.9868645, -2.5758069, -1.2235779, -3.0816708, -4.328919, -2.017281, -3.2969313, -5.650259, -2.552052, -0.09009548, -1.4125451]"
6_rat_two_failed_sref,Carla managed to get two pet rats but Linda failed to get a pet rat. The rat is very noisy at night.,0,Car|la| managed| to| get| two| pet| rats| but| Linda| failed| to| get| a| pet| rat|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -10.622589, -0.27883884, -1.9070197, -5.001734, -9.270164, -2.67884, -5.5533223, -10.628903, -5.823863, -0.6031243, -0.8586087, -2.0192852, -1.4638398, -1.5948676, -1.3216747, -2.8113768, -4.0133314, -2.34355, -3.8701377, -6.037904, -2.9111886, -0.13644718, -1.1389811]"
6_rat_two_failed_pref,Carla managed to get two pet rats but Linda failed to get a pet rat. The rats are very noisy at night.,1,Car|la| managed| to| get| two| pet| rats| but| Linda| failed| to| get| a| pet| rat|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -10.622589, -0.27883884, -1.9070197, -5.001734, -9.270164, -2.67884, -5.5533223, -10.628903, -5.823863, -0.6031243, -0.8586087, -2.0192852, -1.4638398, -1.5948676, -1.3216747, -2.8113768, -3.6056871, -1.9287065, -3.5480554, -5.789261, -2.6009693, -0.12098863, -1.2988851]"
6_rat_managed_managed_sref,Carla managed to get a pet rat and Linda managed to get a pet rat as well. The rat is very noisy at night.,0,Car|la| managed| to| get| a| pet| rat| and| Linda| managed| to| get| a| pet| rat| as| well|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -10.622589, -0.27883884, -1.9070197, -1.9226749, -8.4218025, -4.472593, -2.9586709, -11.674243, -3.4829562, -0.05122792, -0.44027668, -0.41893867, -1.1272082, -2.286767, -3.6461496, -0.05843142, -0.66235834, -3.6576514, -2.5684676, -1.9188979, -3.424487, -6.4808183, -3.1071453, -0.21431038, -1.647834]"
6_rat_managed_managed_pref,Carla managed to get a pet rat and Linda managed to get a pet rat as well. The rats are very noisy at night.,1,Car|la| managed| to| get| a| pet| rat| and| Linda| managed| to| get| a| pet| rat| as| well|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -10.622589, -0.27883884, -1.9070197, -1.9226749, -8.4218025, -4.472593, -2.9586709, -11.674243, -3.4829562, -0.05122792, -0.44027668, -0.41893867, -1.1272082, -2.286767, -3.6461496, -0.05843142, -0.66235834, -3.6576514, -2.316053, -1.4485135, -2.9483037, -7.059868, -2.8301911, -0.23540711, -1.8496892]"
6_rat_failed_managed_sref,Carla failed to get a pet rat but Linda managed to get a pet rat. The rat is very noisy at night.,1,Car|la| failed| to| get| a| pet| rat| but| Linda| managed| to| get| a| pet| rat|.| The| rat| is| very| noisy| at| night|.,"[-3.6866689, -12.981043, -0.5618275, -3.2669537, -1.9315805, -8.920755, -7.0253005, -4.7580147, -10.746019, -4.1234417, -0.0572296, -0.5969116, -0.99117637, -1.4810818, -1.2232454, -1.4866154, -3.2870355, -1.2439753, -1.6097602, -3.421782, -5.97483, -3.1296992, -0.17439497, -1.5776118]"
6_rat_failed_managed_pref,Carla failed to get a pet rat but Linda managed to get a pet rat. The rats are very noisy at night.,0,Car|la| failed| to| get| a| pet| rat| but| Linda| managed| to| get| a| pet| rat|.| The| rats| are| very| noisy| at| night|.,"[-3.6866689, -12.981043, -0.5618275, -3.2669537, -1.9315805, -8.920755, -7.0253005, -4.7580147, -10.746019, -4.1234417, -0.0572296, -0.5969116, -0.99117637, -1.4810818, -1.2232454, -1.4866154, -3.2870355, -3.986402, -1.367181, -3.1066852, -6.039202, -2.6138544, -0.22425874, -1.6048112]"
