id,sentence,type,expected,order,tokens,log_probs,pronoun_log_prob,critical_token_idx
6_rat_managed_failed,Carla managed to get a bird but failed to get a pet rat. The bird,managed_failed,1,2,Car|la|##managed|##to|##get|##a|##bird|##but|##failed|##to|##get|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-7.5172167|-13.147968|-12.802347|-8.411194|-10.8666725|-9.484879|-8.81401|-8.565805|-12.416581|-8.757254|-11.358954|-9.263894|-6.744562|-9.151911|-9.904989|-10.655504|-8.15078|-12.3523245,-8.15078,16
6_rat_managed_failed,Carla managed to get a bird but failed to get a pet rat. The rat,managed_failed,0,2,Car|la|##managed|##to|##get|##a|##bird|##but|##failed|##to|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-7.5172167|-13.147968|-12.802347|-8.411194|-10.8666725|-9.484879|-8.81401|-8.565805|-12.416581|-8.757254|-11.358954|-9.263894|-6.744562|-9.151911|-9.904989|-10.655504|-7.8985233|-12.351888,-7.8985233,16
6_rat_failed_managed,Carla failed to get a pet rat but managed to get a bird. The bird,failed_managed,1,1,Car|la|##failed|##to|##get|##a|##pet|##rat|##but|##managed|##to|##get|##a|##bird|.|##The|##bird|<|endoftext|>,-7.5172167|-13.147968|-10.720895|-9.267832|-11.23635|-9.935136|-6.520277|-8.665804|-9.062839|-11.609231|-8.709235|-10.634986|-8.19244|-6.0097313|-9.8890915|-10.738328|-8.135543|-12.303011,-8.135543,16
6_rat_failed_managed,Carla failed to get a pet rat but managed to get a bird. The rat,failed_managed,0,1,Car|la|##failed|##to|##get|##a|##pet|##rat|##but|##managed|##to|##get|##a|##bird|.|##The|##rat|<|endoftext|>,-7.5172167|-13.147968|-10.720895|-9.267832|-11.23635|-9.935136|-6.520277|-8.665804|-9.062839|-11.609231|-8.709235|-10.634986|-8.19244|-6.0097313|-9.8890915|-10.738328|-7.7112656|-12.311766,-7.7112656,16
6_rat_failed_managed,Carla failed to get a bird but managed to get a pet rat. The rat,failed_managed,1,2,Car|la|##failed|##to|##get|##a|##bird|##but|##managed|##to|##get|##a|##pet|##rat|.|##The|##rat|<|endoftext|>,-7.5172167|-13.147968|-10.720895|-9.267832|-11.23635|-9.935136|-8.236069|-8.680834|-11.947099|-8.650751|-11.0322275|-8.439289|-6.59531|-8.772273|-9.878912|-10.893218|-8.760571|-12.244081,-8.760571,16
6_rat_failed_managed,Carla failed to get a bird but managed to get a pet rat. The bird,failed_managed,0,2,Car|la|##failed|##to|##get|##a|##bird|##but|##managed|##to|##get|##a|##pet|##rat|.|##The|##bird|<|endoftext|>,-7.5172167|-13.147968|-10.720895|-9.267832|-11.23635|-9.935136|-8.236069|-8.680834|-11.947099|-8.650751|-11.0322275|-8.439289|-6.59531|-8.772273|-9.878912|-10.893218|-8.363941|-12.256146,-8.363941,16
7_beer_affirmative_negation,Sam ordered a beer at the bar but he didn't order a wine. The beer,affirmative_negation,1,1,Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##he|##didn|'t|##order|##a|##wine|.|##The|##beer|<|endoftext|>,-9.976892|-11.407797|-8.806618|-8.299137|-8.426933|-8.909922|-8.916513|-9.79602|-9.915681|-14.406048|-12.188969|-11.390699|-9.665899|-7.9927444|-10.303843|-11.58362|-8.296755|-12.615559,-8.296755,16
7_beer_affirmative_negation,Sam ordered a beer at the bar but he didn't order a wine. The wine,affirmative_negation,0,1,Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##he|##didn|'t|##order|##a|##wine|.|##The|##wine|<|endoftext|>,-9.976892|-11.407797|-8.806618|-8.299137|-8.426933|-8.909922|-8.916513|-9.79602|-9.915681|-14.406048|-12.188969|-11.390699|-9.665899|-7.9927444|-10.303843|-11.58362|-7.1364164|-12.610559,-7.1364164,16
7_beer_affirmative_negation,Sam ordered a wine at the bar but he didn't order a beer. The wine,affirmative_negation,1,2,Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##he|##didn|'t|##order|##a|##beer|.|##The|##wine|<|endoftext|>,-9.976892|-11.407797|-8.806618|-7.223588|-8.49594|-8.694769|-9.092196|-9.580086|-9.772402|-14.760773|-12.2207775|-11.65757|-10.002719|-10.065773|-10.2509985|-11.685963|-7.382081|-12.61221,-7.382081,16
7_beer_affirmative_negation,Sam ordered a wine at the bar but he didn't order a beer. The beer,affirmative_negation,0,2,Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##he|##didn|'t|##order|##a|##beer|.|##The|##beer|<|endoftext|>,-9.976892|-11.407797|-8.806618|-7.223588|-8.49594|-8.694769|-9.092196|-9.580086|-9.772402|-14.760773|-12.2207775|-11.65757|-10.002719|-10.065773|-10.2509985|-11.685963|-8.278011|-12.617386,-8.278011,16
7_beer_negation_affirmative,Sam didn't order a beer at the bar but he ordered a wine. The wine,negation_affirmative,1,1,Sam|##didn|'t|##order|##a|##beer|##at|##the|##bar|##but|##he|##ordered|##a|##wine|.|##The|##wine|<|endoftext|>,-9.976892|-13.491691|-11.2358|-11.478717|-9.4370575|-9.596245|-8.851814|-9.186356|-8.38173|-9.465243|-9.365556|-12.456718|-8.829959|-7.6076384|-10.212032|-11.42658|-7.318524|-12.722505,-7.318524,16
7_beer_negation_affirmative,Sam didn't order a beer at the bar but he ordered a wine. The beer,negation_affirmative,0,1,Sam|##didn|'t|##order|##a|##beer|##at|##the|##bar|##but|##he|##ordered|##a|##wine|.|##The|##beer|<|endoftext|>,-9.976892|-13.491691|-11.2358|-11.478717|-9.4370575|-9.596245|-8.851814|-9.186356|-8.38173|-9.465243|-9.365556|-12.456718|-8.829959|-7.6076384|-10.212032|-11.42658|-8.791414|-12.727994,-8.791414,16
7_beer_negation_affirmative,Sam didn't order a wine at the bar but he ordered a beer. The beer,negation_affirmative,1,2,Sam|##didn|'t|##order|##a|##wine|##at|##the|##bar|##but|##he|##ordered|##a|##beer|.|##The|##beer|<|endoftext|>,-9.976892|-13.491691|-11.2358|-11.478717|-9.4370575|-8.013154|-8.798882|-9.0545|-8.241299|-9.326934|-9.311961|-12.453491|-8.775014|-8.786093|-10.174348|-11.539523|-7.5579987|-12.710889,-7.5579987,16
7_beer_negation_affirmative,Sam didn't order a wine at the bar but he ordered a beer. The wine,negation_affirmative,0,2,Sam|##didn|'t|##order|##a|##wine|##at|##the|##bar|##but|##he|##ordered|##a|##beer|.|##The|##wine|<|endoftext|>,-9.976892|-13.491691|-11.2358|-11.478717|-9.4370575|-8.013154|-8.798882|-9.0545|-8.241299|-9.326934|-9.311961|-12.453491|-8.775014|-8.786093|-10.174348|-11.539523|-7.7054987|-12.704201,-7.7054987,16
7_beer_know_doubt,I know that Sam ordered a beer at the bar but I doubt that he ordered a wine. The beer,know_doubt,1,1,I|##know|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##I|##doubt|##that|##he|##ordered|##a|##wine|.|##The|##beer|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-7.7692976|-12.191228|-8.60482|-8.128493|-7.7674713|-8.963509|-8.891048|-9.338699|-9.806423|-14.294637|-4.8231664|-9.55722|-12.276258|-9.032772|-8.003296|-9.950245|-10.5938835|-7.762375|-12.802482,-7.762375,20
7_beer_know_doubt,I know that Sam ordered a beer at the bar but I doubt that he ordered a wine. The wine,know_doubt,0,1,I|##know|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##I|##doubt|##that|##he|##ordered|##a|##wine|.|##The|##wine|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-7.7692976|-12.191228|-8.60482|-8.128493|-7.7674713|-8.963509|-8.891048|-9.338699|-9.806423|-14.294637|-4.8231664|-9.55722|-12.276258|-9.032772|-8.003296|-9.950245|-10.5938835|-7.0274253|-12.795706,-7.0274253,20
7_beer_know_doubt,I know that Sam ordered a wine at the bar but I doubt that he ordered a beer. The wine,know_doubt,1,2,I|##know|##that|##Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##I|##doubt|##that|##he|##ordered|##a|##beer|.|##The|##wine|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-7.7692976|-12.191228|-8.60482|-7.6518292|-8.063511|-8.686789|-8.812954|-9.190309|-9.799753|-14.091201|-4.6959486|-9.583708|-11.741758|-9.172395|-9.214387|-9.939083|-10.655985|-7.2082233|-12.769797,-7.2082233,20
7_beer_know_doubt,I know that Sam ordered a wine at the bar but I doubt that he ordered a beer. The beer,know_doubt,0,2,I|##know|##that|##Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##I|##doubt|##that|##he|##ordered|##a|##beer|.|##The|##beer|<|endoftext|>,-8.253021|-10.449959|-5.3576436|-7.7692976|-12.191228|-8.60482|-7.6518292|-8.063511|-8.686789|-8.812954|-9.190309|-9.799753|-14.091201|-4.6959486|-9.583708|-11.741758|-9.172395|-9.214387|-9.939083|-10.655985|-8.030921|-12.775477,-8.030921,20
7_beer_doubt_know,I doubt that Sam ordered a beer at the bar but I know that he ordered a wine. The wine,doubt_know,1,1,I|##doubt|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##I|##know|##that|##he|##ordered|##a|##wine|.|##The|##wine|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.843871|-12.45553|-9.203272|-8.3865795|-8.231296|-8.948412|-8.841459|-9.296812|-10.407352|-12.439707|-5.7763715|-9.669332|-12.411675|-8.8174715|-7.685361|-9.8912|-10.580053|-6.6654854|-12.786394,-6.6654854,20
7_beer_doubt_know,I doubt that Sam ordered a beer at the bar but I know that he ordered a wine. The beer,doubt_know,0,1,I|##doubt|##that|##Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##I|##know|##that|##he|##ordered|##a|##wine|.|##The|##beer|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.843871|-12.45553|-9.203272|-8.3865795|-8.231296|-8.948412|-8.841459|-9.296812|-10.407352|-12.439707|-5.7763715|-9.669332|-12.411675|-8.8174715|-7.685361|-9.8912|-10.580053|-7.8105826|-12.791505,-7.8105826,20
7_beer_doubt_know,I doubt that Sam ordered a wine at the bar but I know that he ordered a beer. The beer,doubt_know,1,2,I|##doubt|##that|##Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##I|##know|##that|##he|##ordered|##a|##beer|.|##The|##beer|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.843871|-12.45553|-9.203272|-7.9090605|-8.477989|-8.875902|-8.781374|-9.160728|-10.35222|-12.327755|-5.8856497|-9.708545|-12.376934|-8.757463|-8.647404|-9.872247|-10.487344|-7.077529|-12.76817,-7.077529,20
7_beer_doubt_know,I doubt that Sam ordered a wine at the bar but I know that he ordered a beer. The wine,doubt_know,0,2,I|##doubt|##that|##Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##I|##know|##that|##he|##ordered|##a|##beer|.|##The|##wine|<|endoftext|>,-8.253021|-11.769142|-5.1762204|-7.843871|-12.45553|-9.203272|-7.9090605|-8.477989|-8.875902|-8.781374|-9.160728|-10.35222|-12.327755|-5.8856497|-9.708545|-12.376934|-8.757463|-8.647404|-9.872247|-10.487344|-6.978234|-12.761369,-6.978234,20
7_beer_affirmative_modal,Sam ordered a beer at the bar but he wanted to order a wine. The beer,affirmative_modal,1,1,Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##he|##wanted|##to|##order|##a|##wine|.|##The|##beer|<|endoftext|>,-9.976892|-11.407797|-8.806618|-8.299137|-8.426933|-8.909922|-8.916513|-9.79602|-9.915681|-13.334957|-8.3224125|-11.415604|-9.32461|-7.8288045|-10.35367|-11.888791|-8.742916|-12.694161,-8.742916,16
7_beer_affirmative_modal,Sam ordered a beer at the bar but he wanted to order a wine. The wine,affirmative_modal,0,1,Sam|##ordered|##a|##beer|##at|##the|##bar|##but|##he|##wanted|##to|##order|##a|##wine|.|##The|##wine|<|endoftext|>,-9.976892|-11.407797|-8.806618|-8.299137|-8.426933|-8.909922|-8.916513|-9.79602|-9.915681|-13.334957|-8.3224125|-11.415604|-9.32461|-7.8288045|-10.35367|-11.888791|-7.3315682|-12.690119,-7.3315682,16
7_beer_affirmative_modal,Sam ordered a wine at the bar but he wanted to order a beer. The wine,affirmative_modal,1,2,Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##he|##wanted|##to|##order|##a|##beer|.|##The|##wine|<|endoftext|>,-9.976892|-11.407797|-8.806618|-7.223588|-8.49594|-8.694769|-9.092196|-9.580086|-9.772402|-13.164607|-8.254625|-11.499948|-9.24651|-9.615728|-10.343704|-12.022024|-7.609564|-12.65987,-7.609564,16
7_beer_affirmative_modal,Sam ordered a wine at the bar but he wanted to order a beer. The beer,affirmative_modal,0,2,Sam|##ordered|##a|##wine|##at|##the|##bar|##but|##he|##wanted|##to|##order|##a|##beer|.|##The|##beer|<|endoftext|>,-9.976892|-11.407797|-8.806618|-7.223588|-8.49594|-8.694769|-9.092196|-9.580086|-9.772402|-13.164607|-8.254625|-11.499948|-9.24651|-9.615728|-10.343704|-12.022024|-8.42346|-12.66727,-8.42346,16
7_beer_modal_affirmative,Sam wanted to order a beer at the bar but he ordered a wine. The wine,modal_affirmative,1,1,Sam|##wanted|##to|##order|##a|##beer|##at|##the|##bar|##but|##he|##ordered|##a|##wine|.|##The|##wine|<|endoftext|>,-9.976892|-11.560058|-8.355894|-10.488975|-9.024568|-9.015167|-8.503319|-9.251944|-8.565178|-9.636132|-10.015709|-12.276781|-8.920373|-8.01133|-10.131332|-12.084248|-7.16289|-12.660753,-7.16289,16
7_beer_modal_affirmative,Sam wanted to order a beer at the bar but he ordered a wine. The beer,modal_affirmative,0,1,Sam|##wanted|##to|##order|##a|##beer|##at|##the|##bar|##but|##he|##ordered|##a|##wine|.|##The|##beer|<|endoftext|>,-9.976892|-11.560058|-8.355894|-10.488975|-9.024568|-9.015167|-8.503319|-9.251944|-8.565178|-9.636132|-10.015709|-12.276781|-8.920373|-8.01133|-10.131332|-12.084248|-8.171749|-12.66547,-8.171749,16
7_beer_modal_affirmative,Sam wanted to order a wine at the bar but he ordered a beer. The beer,modal_affirmative,1,2,Sam|##wanted|##to|##order|##a|##wine|##at|##the|##bar|##but|##he|##ordered|##a|##beer|.|##The|##beer|<|endoftext|>,-9.976892|-11.560058|-8.355894|-10.488975|-9.024568|-7.8159113|-8.60635|-8.832987|-8.378963|-9.408734|-9.831711|-12.123882|-8.927092|-10.434434|-10.075306|-12.12632|-7.4535537|-12.633155,-7.4535537,16
7_beer_modal_affirmative,Sam wanted to order a wine at the bar but he ordered a beer. The wine,modal_affirmative,0,2,Sam|##wanted|##to|##order|##a|##wine|##at|##the|##bar|##but|##he|##ordered|##a|##beer|.|##The|##wine|<|endoftext|>,-9.976892|-11.560058|-8.355894|-10.488975|-9.024568|-7.8159113|-8.60635|-8.832987|-8.378963|-9.408734|-9.831711|-12.123882|-8.927092|-10.434434|-10.075306|-12.12632|-7.3901215|-12.628009,-7.3901215,16
7_beer_managed_failed,Sam managed to order a beer at the bar but failed to order a wine. The beer,managed_failed,1,1,Sam|##managed|##to|##order|##a|##beer|##at|##the|##bar|##but|##failed|##to|##order|##a|##wine|.|##The|##beer|<|endoftext|>,-9.976892|-12.11132|-8.670466|-10.113304|-8.756592|-9.1828985|-7.995325|-8.931352|-8.869894|-9.775977|-12.863958|-9.330394|-10.0637|-9.870237|-7.897578|-10.429126|-11.414898|-8.874971|-12.653268,-8.874971,17
7_beer_managed_failed,Sam managed to order a beer at the bar but failed to order a wine. The wine,managed_failed,0,1,Sam|##managed|##to|##order|##a|##beer|##at|##the|##bar|##but|##failed|##to|##order|##a|##wine|.|##The|##wine|<|endoftext|>,-9.976892|-12.11132|-8.670466|-10.113304|-8.756592|-9.1828985|-7.995325|-8.931352|-8.869894|-9.775977|-12.863958|-9.330394|-10.0637|-9.870237|-7.897578|-10.429126|-11.414898|-7.357972|-12.647357,-7.357972,17
7_beer_managed_failed,Sam managed to order a wine at the bar but failed to order a beer. The wine,managed_failed,1,2,Sam|##managed|##to|##order|##a|##wine|##at|##the|##bar|##but|##failed|##to|##order|##a|##beer|.|##The|##wine|<|endoftext|>,-9.976892|-12.11132|-8.670466|-10.113304|-8.756592|-7.827676|-8.118595|-8.622071|-8.595818|-9.571541|-12.675778|-9.299311|-10.481212|-9.831862|-10.461097|-10.479224|-11.602285|-7.538556|-12.616306,-7.538556,17
7_beer_managed_failed,Sam managed to order a wine at the bar but failed to order a beer. The beer,managed_failed,0,2,Sam|##managed|##to|##order|##a|##wine|##at|##the|##bar|##but|##failed|##to|##order|##a|##beer|.|##The|##beer|<|endoftext|>,-9.976892|-12.11132|-8.670466|-10.113304|-8.756592|-7.827676|-8.118595|-8.622071|-8.595818|-9.571541|-12.675778|-9.299311|-10.481212|-9.831862|-10.461097|-10.479224|-11.602285|-8.802225|-12.62296,-8.802225,17
7_beer_failed_managed,Sam failed to order a beer at the bar but managed to order a wine. The wine,failed_managed,1,1,Sam|##failed|##to|##order|##a|##beer|##at|##the|##bar|##but|##managed|##to|##order|##a|##wine|.|##The|##wine|<|endoftext|>,-9.976892|-9.049547|-9.09401|-10.226726|-9.144042|-9.10469|-8.249037|-8.804643|-8.443994|-9.629773|-12.72771|-8.594652|-10.303539|-8.822825|-7.6370497|-10.258644|-10.981757|-7.2837677|-12.661156,-7.2837677,17
7_beer_failed_managed,Sam failed to order a beer at the bar but managed to order a wine. The beer,failed_managed,0,1,Sam|##failed|##to|##order|##a|##beer|##at|##the|##bar|##but|##managed|##to|##order|##a|##wine|.|##The|##beer|<|endoftext|>,-9.976892|-9.049547|-9.09401|-10.226726|-9.144042|-9.10469|-8.249037|-8.804643|-8.443994|-9.629773|-12.72771|-8.594652|-10.303539|-8.822825|-7.6370497|-10.258644|-10.981757|-8.976707|-12.668061,-8.976707,17
7_beer_failed_managed,Sam failed to order a wine at the bar but managed to order a beer. The beer,failed_managed,1,2,Sam|##failed|##to|##order|##a|##wine|##at|##the|##bar|##but|##managed|##to|##order|##a|##beer|.|##The|##beer|<|endoftext|>,-9.976892|-9.049547|-9.09401|-10.226726|-9.144042|-7.453113|-8.421498|-8.552497|-8.042156|-9.456848|-12.795025|-8.478956|-10.562207|-8.682909|-8.95274|-10.209805|-11.132906|-8.010793|-12.603903,-8.010793,17
7_beer_failed_managed,Sam failed to order a wine at the bar but managed to order a beer. The wine,failed_managed,0,2,Sam|##failed|##to|##order|##a|##wine|##at|##the|##bar|##but|##managed|##to|##order|##a|##beer|.|##The|##wine|<|endoftext|>,-9.976892|-9.049547|-9.09401|-10.226726|-9.144042|-7.453113|-8.421498|-8.552497|-8.042156|-9.456848|-12.795025|-8.478956|-10.562207|-8.682909|-8.95274|-10.209805|-11.132906|-7.606839|-12.5934925,-7.606839,17
8_cake_affirmative_negation,Michael baked a cake but he didn't bake a pie. The cake,affirmative_negation,1,1,Michael|##baked|##a|##cake|##but|##he|##didn|'t|##bake|##a|##pie|.|##The|##cake|<|endoftext|>,-11.507156|-7.5426345|-8.987278|-8.097986|-9.2158165|-9.228472|-14.495735|-11.516598|-11.533462|-8.753323|-8.083073|-9.349573|-10.015797|-8.182812|-12.559302,-8.182812,13
8_cake_affirmative_negation,Michael baked a cake but he didn't bake a pie. The pie,affirmative_negation,0,1,Michael|##baked|##a|##cake|##but|##he|##didn|'t|##bake|##a|##pie|.|##The|##pie|<|endoftext|>,-11.507156|-7.5426345|-8.987278|-8.097986|-9.2158165|-9.228472|-14.495735|-11.516598|-11.533462|-8.753323|-8.083073|-9.349573|-10.015797|-7.209387|-12.559526,-7.209387,13
8_cake_affirmative_negation,Michael baked a pie but he didn't bake a cake. The pie,affirmative_negation,1,2,Michael|##baked|##a|##pie|##but|##he|##didn|'t|##bake|##a|##cake|.|##The|##pie|<|endoftext|>,-11.507156|-7.5426345|-8.987278|-6.3145485|-9.192967|-9.408327|-14.537965|-11.579752|-11.145584|-9.034119|-9.432453|-9.455744|-10.065908|-7.9365873|-12.5855465,-7.9365873,13
8_cake_affirmative_negation,Michael baked a pie but he didn't bake a cake. The cake,affirmative_negation,0,2,Michael|##baked|##a|##pie|##but|##he|##didn|'t|##bake|##a|##cake|.|##The|##cake|<|endoftext|>,-11.507156|-7.5426345|-8.987278|-6.3145485|-9.192967|-9.408327|-14.537965|-11.579752|-11.145584|-9.034119|-9.432453|-9.455744|-10.065908|-8.563078|-12.579561,-8.563078,13
8_cake_negation_affirmative,Michael didn't bake a cake but he baked a pie. The pie,negation_affirmative,1,1,Michael|##didn|'t|##bake|##a|##cake|##but|##he|##baked|##a|##pie|.|##The|##pie|<|endoftext|>,-11.507156|-12.001575|-11.653961|-9.924418|-10.017622|-10.250677|-8.67142|-9.015312|-7.5622177|-8.792179|-7.58984|-9.644779|-9.998919|-6.8064575|-12.770536,-6.8064575,13
8_cake_negation_affirmative,Michael didn't bake a cake but he baked a pie. The cake,negation_affirmative,0,1,Michael|##didn|'t|##bake|##a|##cake|##but|##he|##baked|##a|##pie|.|##The|##cake|<|endoftext|>,-11.507156|-12.001575|-11.653961|-9.924418|-10.017622|-10.250677|-8.67142|-9.015312|-7.5622177|-8.792179|-7.58984|-9.644779|-9.998919|-8.17125|-12.770397,-8.17125,13
8_cake_negation_affirmative,Michael didn't bake a pie but he baked a cake. The cake,negation_affirmative,1,2,Michael|##didn|'t|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##The|##cake|<|endoftext|>,-11.507156|-12.001575|-11.653961|-9.924418|-10.017622|-7.247017|-8.74003|-9.089553|-7.6007824|-9.072979|-8.902982|-9.697343|-10.198813|-8.03264|-12.789236,-8.03264,13
8_cake_negation_affirmative,Michael didn't bake a pie but he baked a cake. The pie,negation_affirmative,0,2,Michael|##didn|'t|##bake|##a|##pie|##but|##he|##baked|##a|##cake|.|##The|##pie|<|endoftext|>,-11.507156|-12.001575|-11.653961|-9.924418|-10.017622|-7.247017|-8.74003|-9.089553|-7.6007824|-9.072979|-8.902982|-9.697343|-10.198813|-7.63159|-12.789183,-7.63159,13
