Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,counterbalance-t3ka,branch-2sh1,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: id,Spreadsheet: sent,Spreadsheet: expected,Spreadsheet: block,Spreadsheet: type,Spreadsheet: sent1,Spreadsheet: sent2,Spreadsheet: sent2delay,Spreadsheet: sliderdelay,Manipulation: Spreadsheet
36,1707496861464,09/02/2024 16:41:01,1707478861464,-5,09/02/2024 06:41:01,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},15,trial,Screen 1,5myap3,1,continue,,8033.239999999991,8031.3399999999965,8033.239999999991,8033.239999999991,8031.3399999999965,8033.239999999991,1,8033.239999999991,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler1,Jane and Julie watched a movie last Friday night. It was about the first world war.,1,filler1,filler,Jane and Julie watched a movie last Friday night.,It was about the first world war.,2700,4800,
37,1707496861465,09/02/2024 16:41:01,1707478861465,-5,09/02/2024 06:41:01,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},15,trial,Screen 1,5myap3,1,response,7,7211.1999999999825,8031.3399999999965,8034.239999999991,7211.1999999999825,8031.3399999999965,8034.239999999991,1,7211.1999999999825,823.0400000000081,0,,Slider,Slider,3,object-5,trial,filler1,Jane and Julie watched a movie last Friday night. It was about the first world war.,1,filler1,filler,Jane and Julie watched a movie last Friday night.,It was about the first world war.,2700,4800,
38,1707496873407,09/02/2024 16:41:13,1707478873407,-5,09/02/2024 06:41:13,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},16,trial,Screen 1,5myap3,1,continue,,11944.899999999994,11942,11944.899999999994,11944.899999999994,11942,11944.899999999994,1,11944.899999999994,0,0,,Click To Continue,Continue Button,4,object-20,trial,3_bear_failed_failed_sref,Carol failed to see a bear at the zoo and Jack failed to see a bear at the zoo as well. The bear was taller than expected.,0,block3,target,Carol failed to see a bear at the zoo and Jack failed to see a bear at the zoo as well.,The bear was taller than expected.,6300,8100,
39,1707496873408,09/02/2024 16:41:13,1707478873408,-5,09/02/2024 06:41:13,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},16,trial,Screen 1,5myap3,1,response,1,10861.820000000007,11942,11946.899999999994,10861.820000000007,11942,11946.899999999994,1,10861.820000000007,1085.0799999999872,0,,Slider,Slider,3,object-5,trial,3_bear_failed_failed_sref,Carol failed to see a bear at the zoo and Jack failed to see a bear at the zoo as well. The bear was taller than expected.,0,block3,target,Carol failed to see a bear at the zoo and Jack failed to see a bear at the zoo as well.,The bear was taller than expected.,6300,8100,
40,1707496886541,09/02/2024 16:41:26,1707478886541,-5,09/02/2024 06:41:26,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},17,trial,Screen 1,5myap3,1,continue,,13137.899999999994,13132.160000000003,13137.899999999994,13137.899999999994,13132.160000000003,13137.899999999994,1,13137.899999999994,0,0,,Click To Continue,Continue Button,4,object-20,trial,12_ticket_failed_managed_pref,Thomas failed to book a ticket but Patrick managed to book a ticket. The tickets were much cheaper than expected.,0,block12,target,Thomas failed to book a ticket but Patrick managed to book a ticket.,The tickets were much cheaper than expected.,3900,6000,
41,1707496886542,09/02/2024 16:41:26,1707478886542,-5,09/02/2024 06:41:26,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},17,trial,Screen 1,5myap3,1,response,2,10121.679999999993,13132.160000000003,13137.899999999994,10121.679999999993,13132.160000000003,13137.899999999994,1,10121.679999999993,3016.220000000001,0,,Slider,Slider,3,object-5,trial,12_ticket_failed_managed_pref,Thomas failed to book a ticket but Patrick managed to book a ticket. The tickets were much cheaper than expected.,0,block12,target,Thomas failed to book a ticket but Patrick managed to book a ticket.,The tickets were much cheaper than expected.,3900,6000,
42,1707496893777,09/02/2024 16:41:33,1707478893777,-5,09/02/2024 06:41:33,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},18,trial,Screen 1,5myap3,1,continue,,7241.220000000001,7231.220000000001,7241.220000000001,7241.220000000001,7231.220000000001,7241.220000000001,1,7241.220000000001,0,0,,Click To Continue,Continue Button,4,object-20,trial,10_hat_failed_managed_sref,Chris failed to knit a hat but George managed to knit a hat. The hat was very colorful.,1,block10,target,Chris failed to knit a hat but George managed to knit a hat.,The hat was very colorful.,3900,5400,
43,1707496893778,09/02/2024 16:41:33,1707478893778,-5,09/02/2024 06:41:33,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},18,trial,Screen 1,5myap3,1,response,7,6541.099999999977,7231.220000000001,7241.220000000001,6541.099999999977,7231.220000000001,7241.220000000001,1,6541.099999999977,700.1200000000244,0,,Slider,Slider,3,object-5,trial,10_hat_failed_managed_sref,Chris failed to knit a hat but George managed to knit a hat. The hat was very colorful.,1,block10,target,Chris failed to knit a hat but George managed to knit a hat.,The hat was very colorful.,3900,5400,
44,1707496909034,09/02/2024 16:41:49,1707478909034,-5,09/02/2024 06:41:49,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},19,trial,Screen 1,5myap3,1,continue,,15267.51999999999,15262.51999999999,15267.51999999999,15267.51999999999,15262.51999999999,15267.51999999999,1,15267.51999999999,0,0,,Click To Continue,Continue Button,4,object-20,trial,11_rabbit_managed_failed_pref,Sarah managed to catch a rabbit but Alice failed to catch a rabbit. The rabbits were delicious.,0,block11,target,Sarah managed to catch a rabbit but Alice failed to catch a rabbit.,The rabbits were delicious.,3900,5100,
45,1707496909035,09/02/2024 16:41:49,1707478909035,-5,09/02/2024 06:41:49,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},19,trial,Screen 1,5myap3,1,response,2,6781.119999999995,15262.51999999999,15268.51999999999,6781.119999999995,15262.51999999999,15268.51999999999,1,6781.119999999995,8487.399999999994,0,,Slider,Slider,3,object-5,trial,11_rabbit_managed_failed_pref,Sarah managed to catch a rabbit but Alice failed to catch a rabbit. The rabbits were delicious.,0,block11,target,Sarah managed to catch a rabbit but Alice failed to catch a rabbit.,The rabbits were delicious.,3900,5100,
46,1707496918550,09/02/2024 16:41:58,1707478918550,-5,09/02/2024 06:41:58,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},20,trial,Screen 1,5myap3,1,continue,,9520,9511.579999999987,9520,9520,9511.579999999987,9520,1,9520,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler2,I know that Peter loves pizzas but I doubt that he likes them with pineapple. He hates that combination.,1,filler2,filler,I know that Peter loves pizzas but I doubt that he likes them with pineapple.,He hates that combination.,4500,5700,
47,1707496918550,09/02/2024 16:41:58,1707478918550,-5,09/02/2024 06:41:58,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},20,trial,Screen 1,5myap3,1,response,6,8491.399999999994,9511.579999999987,9520,8491.399999999994,9511.579999999987,9520,1,8491.399999999994,1028.6000000000058,0,,Slider,Slider,3,object-5,trial,filler2,I know that Peter loves pizzas but I doubt that he likes them with pineapple. He hates that combination.,1,filler2,filler,I know that Peter loves pizzas but I doubt that he likes them with pineapple.,He hates that combination.,4500,5700,
48,1707496933210,09/02/2024 16:42:13,1707478933210,-5,09/02/2024 06:42:13,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},21,trial,Screen 1,5myap3,1,continue,,14668.420000000013,14662.440000000002,14668.420000000013,14668.420000000013,14662.440000000002,14668.420000000013,1,14668.420000000013,0,0,,Click To Continue,Continue Button,4,object-20,trial,15_bone_failed_managed_sref,David failed to discover a bone on his archeological expedition but Andy managed to discover a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,block15,target,David failed to discover a bone on his archeological expedition but Andy managed to discover a bone on his archeological expedition.,The bone likely belonged to an extinct bird species.,6300,9000,
49,1707496933212,09/02/2024 16:42:13,1707478933212,-5,09/02/2024 06:42:13,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},21,trial,Screen 1,5myap3,1,response,7,11321.880000000005,14662.440000000002,14671.420000000013,11321.880000000005,14662.440000000002,14671.420000000013,1,11321.880000000005,3349.540000000008,0,,Slider,Slider,3,object-5,trial,15_bone_failed_managed_sref,David failed to discover a bone on his archeological expedition but Andy managed to discover a bone on his archeological expedition. The bone likely belonged to an extinct bird species.,1,block15,target,David failed to discover a bone on his archeological expedition but Andy managed to discover a bone on his archeological expedition.,The bone likely belonged to an extinct bird species.,6300,9000,
50,1707496943924,09/02/2024 16:42:23,1707478943924,-5,09/02/2024 06:42:23,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},22,trial,Screen 1,5myap3,1,continue,,10719.98000000001,10711.779999999999,10719.98000000001,10719.98000000001,10711.779999999999,10719.98000000001,1,10719.98000000001,0,0,,Click To Continue,Continue Button,4,object-20,trial,2_car_failed_failed_sref,Lucy failed to rent a car and Ethan failed to rent a car as well. The car has a self-driving mode.,0,block2,target,Lucy failed to rent a car and Ethan failed to rent a car as well.,The car has a self-driving mode.,4500,6300,
51,1707496943925,09/02/2024 16:42:23,1707478943925,-5,09/02/2024 06:42:23,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},22,trial,Screen 1,5myap3,1,response,1,9921.660000000003,10711.779999999999,10720.98000000001,9921.660000000003,10711.779999999999,10720.98000000001,1,9921.660000000003,799.320000000007,0,,Slider,Slider,3,object-5,trial,2_car_failed_failed_sref,Lucy failed to rent a car and Ethan failed to rent a car as well. The car has a self-driving mode.,0,block2,target,Lucy failed to rent a car and Ethan failed to rent a car as well.,The car has a self-driving mode.,4500,6300,
52,1707496952406,09/02/2024 16:42:32,1707478952406,-5,09/02/2024 06:42:32,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},23,trial,Screen 1,5myap3,1,continue,,8490.200000000012,8481.400000000023,8490.200000000012,8490.200000000012,8481.400000000023,8490.200000000012,1,8490.200000000012,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler7,Andy had to walk to school every day because no other means of transportation was available. The bus ride took him 15 minutes.,0,filler7,filler,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900,
53,1707496952406,09/02/2024 16:42:32,1707478952406,-5,09/02/2024 06:42:32,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},23,trial,Screen 1,5myap3,1,response,1,7671.260000000009,8481.400000000023,8490.200000000012,7671.260000000009,8481.400000000023,8490.200000000012,1,7671.260000000009,818.9400000000023,0,,Slider,Slider,3,object-5,trial,filler7,Andy had to walk to school every day because no other means of transportation was available. The bus ride took him 15 minutes.,0,filler7,filler,Andy had to walk to school every day because no other means of transporation was available.,The bus ride took him 15 minutes.,4800,6900,
54,1707496961779,09/02/2024 16:42:41,1707478961779,-5,09/02/2024 06:42:41,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},24,trial,Screen 1,5myap3,1,continue,,9381.539999999979,9371.539999999979,9381.539999999979,9381.539999999979,9371.539999999979,9381.539999999979,1,9381.539999999979,0,0,,Click To Continue,Continue Button,4,object-20,trial,filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000,
55,1707496961779,09/02/2024 16:42:41,1707478961779,-5,09/02/2024 06:42:41,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},24,trial,Screen 1,5myap3,1,response,1,8451.399999999965,9371.539999999979,9381.539999999979,8451.399999999965,9371.539999999979,9381.539999999979,1,8451.399999999965,930.140000000014,0,,Slider,Slider,3,object-5,trial,filler5,It was unfortunate that Barbara did not get an offer from the job she wanted. She accepted the offer immediately.,0,filler5,filler,It was unfortunate that Barbara did not get an offer from the job she wanted.,She accepted the offer immediately.,4500,6000,
56,1707496961780,09/02/2024 16:42:41,1707478961780,-5,09/02/2024 06:42:41,163297,10,task-vjnw,,34975812,63f7a0d118fd7934c87adfca,10341116,,complete,,65c654d4fb2634317b868b51,computer,Desktop or Laptop,Windows 10,Firefox 122.0,3440x1440,1708x1314,,,0,Rating,19,8,did consent,$${version},,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,
1,1707496873220,09/02/2024 16:41:13,1707478873220,-5,09/02/2024 06:41:13,163297,10,task-vjnw,,34975953,60fcfaa636cc384f059f960d,10341164,,complete,,65c65597ca5c81cb3d2b49b2,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x953,,,0,Rating,19,16,did consent,$${version},,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,
2,1707496874563,09/02/2024 16:41:14,1707478874563,-5,09/02/2024 06:41:14,163297,10,task-vjnw,,34975953,60fcfaa636cc384f059f960d,10341164,,complete,,65c65597ca5c81cb3d2b49b2,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x953,,,0,Rating,19,16,did consent,$${version},1,instruction,Screen 1,3esgm3,1,continue,,1349.8999999999999,1333.3,1349.8999999999999,1349.8999999999999,1333.3,1349.8999999999999,1,1349.8999999999999,0,0,,Click To Continue,Continue Button,2,object-42,instruction,,,,,,,,300,600,
3,1707496885340,09/02/2024 16:41:25,1707478885340,-5,09/02/2024 06:41:25,163297,10,task-vjnw,,34975953,60fcfaa636cc384f059f960d,10341164,,complete,,65c65597ca5c81cb3d2b49b2,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x953,,,0,Rating,19,16,did consent,$${version},1,practice,Screen 1,8ld83y,1,continue,,10793.199999952316,10783.4,10793.199999952316,10793.199999952316,10783.4,10793.199999952316,1,10793.199999952316,0,0,,Click To Continue,Continue Button,5,object-48,practice,,,,,,,,300,600,
4,1707496885342,09/02/2024 16:41:25,1707478885342,-5,09/02/2024 06:41:25,163297,10,task-vjnw,,34975953,60fcfaa636cc384f059f960d,10341164,,complete,,65c65597ca5c81cb3d2b49b2,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x953,,,0,Rating,19,16,did consent,$${version},1,practice,Screen 1,8ld83y,1,response,1,8599.9,10783.4,10796.600000047683,8599.9,10783.4,10796.600000047683,1,8599.9,2196.7000000476837,0,,Slider,Slider,4,object-47,practice,,,,,,,,300,600,
5,1707496898034,09/02/2024 16:41:38,1707478898034,-5,09/02/2024 06:41:38,163297,10,task-vjnw,,34975953,60fcfaa636cc384f059f960d,10341164,,complete,,65c65597ca5c81cb3d2b49b2,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x953,,,0,Rating,19,16,did consent,$${version},1,practice,Screen 3,8bhacy,2,continue,,12705.5,12700,12705.5,12705.5,12700,12705.5,1,12705.5,0,0,,Click To Continue,Continue Button,5,object-233,practice,,,,,,,,300,600,
6,1707496898037,09/02/2024 16:41:38,1707478898037,-5,09/02/2024 06:41:38,163297,10,task-vjnw,,34975953,60fcfaa636cc384f059f960d,10341164,,complete,,65c65597ca5c81cb3d2b49b2,computer,Desktop or Laptop,Windows 10,Chrome 121.0.0.0,1920x1080,1920x953,,,0,Rating,19,16,did consent,$${version},1,practice,Screen 3,8bhacy,2,response,7,11399.7,12700,12709,11399.7,12700,12709,1,11399.7,1309.2999999999993,0,,Slider,Slider,4,object-232,practice,,,,,,,,300,600,
